UniqueCount	AmbigCount
0	8
0	0
2	614
0	0
0	59
0	70
0	5
0	0
0	0
0	0
0	4
0	1
0	0
1	58
0	15
2	9
0	22
0	14
0	24
134	60
27	203
12	24
0	38
64	61
0	42
13	309
19	46
0	8
15	74
0	0
4	2
0	1
5	696
0	324
0	378
0	332
0	285
0	132
91	113
2	5
0	79
0	3
0	1
0	4
0	1
0	1
0	5
0	22
0	48
12	44
0	21
0	18
14	8
0	251
0	124
0	149
4	170
0	136
5	109
1	63
0	129
0	123
15	49
0	55
2	20
1	45
0	61
0	65
5	65
0	0
0	0
0	38
35	237
0	19
0	1
0	19
0	13
0	113
13	10
0	17
0	13
3	80
0	25
0	4
0	12
0	55
0	20
0	18
0	1
0	0
8	4807
1239	8304
54	46116
0	107
26	15483
1	180
7410	21433
20	13853
0	0
0	0
1	37
177	1551
0	50
0	0
4	2
0	40
0	34
0	35
0	32
0	34
0	47
2	43
0	34
0	34
0	31
0	32
0	33
0	33
0	31
0	44
0	44
21	21
0	3
1	3
0	4
0	1
8	1
0	2
0	4
0	8
0	3
0	3
0	4
0	3
4	14
0	17
4	17
0	16
15	22
0	11
4	17
8	40
2	72
1211	2726
13	302
6	2965
24	62
10	2846
0	183
0	2847
5	474
5	942
0	113
2	259
0	52
0	216
2	1179
0	1615
0	40
0	271
1	1146
0	57
0	1017
0	56
0	78
1	214
0	46
10	103
56	18
10	22
18	22
1	10
0	5
0	7
0	22
0	0
12	1
95	6
0	6
122	40
0	34
0	6
0	233
0	233
0	0
0	232
0	4
0	4
0	4
0	4
0	2
0	232
1	8
0	0
0	0
0	0
0	0
286	4242
26	1325
95	4085
1	1
22	688
333	47
37	219
5	216
10	20
12	57
19	5
0	3
0	3
0	3
0	0
0	3
0	0
0	0
0	0
22	0
0	13
0	13
1	12
0	6
0	192
0	137
40	187
0	6
4	0
0	862
0	904
0	908
0	866
0	0
5	14
1	9
0	2
1	9
188	616
0	31
12	258
6	253
0	212
4	2
0	108
0	148
0	4
2	0
8	740
1	673
0	723
0	755
126	549
0	724
40	723
0	107
0	505
2	251
0	177
0	186
0	80
6	78
0	55
0	39
0	13
12	26
0	9
11	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	146
1	146
0	146
0	146
5	21
0	19
0	60
0	50
154	0
0	1
0	0
1	1
0	0
0	0
0	1
0	157
0	159
0	158
0	81
0	66
0	53
1	53
12	11
0	33
0	22
0	8
0	4
0	12
0	8
0	7
2	2
0	4
7	5
8	6
0	0
1	2
17	2
1	287
0	167
2	280
0	280
0	6
0	276
0	0
8	70
108	535
0	503
1	230
0	130
1	2
0	9
0	11
0	5
8	68
1	55
201	122
0	81
0	4
0	0
16	132
1	24
0	15
0	43
5	95
5	1339
0	2051
0	2042
0	1552
1	971
4	601
1	1852
0	2084
0	1550
55	1365
36	1132
4	1485
0	2022
3	1576
0	1372
0	1469
0	1677
0	491
4	272
4	277
0	1131
0	293
0	380
0	324
3	161
0	273
1	473
0	51
1	107
6	557
1	325
0	291
0	420
0	405
1	396
0	17
0	12
0	226
2	407
5	421
78	323
1	270
0	186
0	146
2	137
0	138
0	106
0	52
0	21
1	11
0	0
25	0
1	23
51	24
3	1
16	0
1	105
0	106
0	95
0	4
0	5
0	6
0	0
0	0
0	0
0	85
1	86
0	84
0	61
14	84
1	24
0	24
2	19
0	0
0	0
2	1305
99	1281
5	1287
10	1302
11	197
1	15
0	0
0	3244
3	3474
4	2961
81	2248
50	5699
0	3805
0	2557
4	3838
0	4405
0	1253
0	1487
0	429
7	297
7	359
9	410
0	1167
74	49
0	295
2	11
0	61
0	1230
0	1034
5	1046
0	1233
0	57
0	42
0	1068
83	1119
0	367
365	1056
0	814
77	929
15	79
66	274
1	92
0	22
19	150
0	70
1	71
1	72
0	42
4	24
0	0
7	0
1	0
0	1
0	0
0	1
0	0
0	7
0	7
0	0
13	53
0	2
0	0
0	318
0	267
36	322
4	14
17	267
63	204
2	4
0	4
0	186
7	160
0	190
0	165
0	186
0	5
0	19
0	53
0	2
0	2
4	0
221	1157
29	938
3	247
301	89
0	5
13	9
0	0
68	0
31	0
67	0
3	22
0	22
0	22
0	22
0	17
0	22
0	20
6	25
0	3
0	20
0	2
0	15
0	24
0	10
0	3
0	22
0	17
0	0
0	20
0	18
0	0
1	0
0	18
4	6
0	1
0	1
0	2
0	4
0	5
0	5
0	2
0	2
0	0
0	5
0	3
