"","DCX","GAP43","MAP2","NCAM1","NEFL","RBFOX3","NEUROD1","ENO2","STMN1","SYT1","TBR1","TUBB3","CHAT","TH","SLC17A7","SLC17A6","ABCG2","CDH2","FGFR1","FZD9","HES1","NOTCH1","OCLN","PAX6","SOX1","SOX2"
"1",0.321408182783918,0.252768642677917,1.46204921071444,0.280725297857648,0.392654272447209,0.0253465011331857,0.00731936053428815,0.541394532388144,12.2866887317023,0.354476604526478,0.00276281494565287,2.7635596712891,0,0.00350480044580357,0.00139736801041293,0.00378802631949339,0.00239738502141685,2.89371873414017,1.52960082902871,0.0295360377361608,1.247524462869,0.465503666224231,0.0560147622995508,0.229980765645375,0.744789182070213,3.62169171992648
"5",0.144570516580338,0.216835578003405,1.30174154085543,0.373387761312759,0.333669766669865,0.0169324279540339,0.00354437194517122,0.525459479427304,17.8862547650327,0.263297124395235,0.00170882930432659,1.76392631173977,0.000232168097131702,0.0029370619080524,0.000249880914860622,0.00233630425557582,0.00190314090570989,2.74593928599774,1.44270194924175,0.0279814563589999,1.19149394215403,0.501774972073682,0.0390734687726308,0.257230011535781,0.919717774236574,3.82608871194736
"2",7.76737362652477,15.4729303861402,7.62378645959572,5.04110015278026,10.5405789734921,0.576579564848603,0.230913108670633,3.11034520837875,30.1788568418415,5.09330676799801,0.00572073559129703,37.2783446421982,0.00108524864855648,0.618409753251089,0.0242619249240179,1.12689488318669,0.00170263729193549,2.12007829908012,0.599677633579822,0.021428787615776,0.141194267666902,0.170573436390475,0.0636564109291007,0.105083750151711,0.179232236983413,0.591058345816823
"6",5.50324419363225,10.4031111937888,1.52638804020124,2.28884395326489,12.326841475552,0.854689242546885,6.83785090932739,1.4332579775661,29.059372871992,2.51209343864656,0.0011477880008388,33.0437841506977,0.00115985650711928,0.0335997465571433,0.101591974849138,0.990655073545214,0.003269130372042,2.23244953276545,1.15776944428498,0.00679190092063213,0.374624480301113,0.108978146316483,0.0525122567036493,0.0258518547782034,0.0230568433559358,0.0849347257251697
"iNeuron",7.78211352744505,10.0603524200461,6.76848881799075,6.48238270407577,19.102043713924,0.814419784472597,0.386113615589136,5.81273137724774,20.5065475719695,5.94264694104823,0.0135811567567374,18.1548388001649,0,0.0742670942938064,0.323201482142748,1.06372968834095,0.00312274966852012,1.40849241366595,0.544760891685833,0.0384317241888269,0.189248203087486,0.0724201532229045,0.0580396872889222,0.0736505380398135,0.0440337329776588,0.986673246268525
