UniqueCount	AmbigCount
0	12
0	3
2	633
0	0
0	5
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
6	81
0	17
0	10
0	15
0	6
0	44
109	36
9	120
0	11
0	22
50	42
0	30
12	206
10	33
0	8
12	43
1	3
3	9
0	4
10	746
0	792
0	817
0	772
0	581
0	396
51	81
0	9
0	235
0	10
0	3
0	10
0	5
0	5
0	0
0	15
4	44
11	32
0	15
0	11
21	7
0	150
0	86
0	102
0	116
0	77
1	59
1	42
0	77
0	69
11	25
0	29
0	9
5	34
1	39
0	48
0	43
0	1
0	8
0	31
11	124
0	5
0	1
0	22
0	18
0	180
1	13
0	19
0	14
0	55
0	18
0	2
0	12
0	36
0	15
0	12
0	7
0	3
22	5324
849	6313
88	52613
0	156
49	6046
10	148
4125	11385
28	11273
0	2
1	8
2	23
75	885
0	33
0	1
8	9
0	18
0	14
0	14
0	13
0	14
0	49
0	48
0	14
0	14
0	23
0	14
0	14
0	14
0	13
0	47
0	48
5	11
0	1
1	1
0	2
0	0
3	0
0	2
0	1
0	2
0	1
0	1
0	1
0	2
2	20
0	8
3	8
0	33
4	5
0	5
1	1
1	19
1	36
104	574
7	224
0	766
5	33
4	598
0	77
0	591
4	173
0	364
0	49
0	87
0	45
4	125
0	442
0	435
0	21
0	117
2	440
3	55
0	378
0	55
0	39
0	157
0	43
0	71
49	8
10	10
7	13
0	20
0	11
0	9
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	357
0	357
0	0
0	357
0	0
0	0
0	0
0	0
0	0
0	357
0	3
0	0
0	0
0	0
0	0
257	5209
28	1754
66	5073
0	0
14	902
213	78
17	48
1	47
0	1
0	8
6	1
1	2
0	0
0	0
0	0
0	0
0	2
0	2
0	2
9	0
0	24
0	23
0	22
0	19
0	1044
0	782
244	1038
0	28
3	0
0	364
1	363
0	363
0	364
0	0
0	4
0	0
0	0
0	7
19	296
0	41
1	20
0	13
0	13
1	0
0	4
0	10
0	0
0	1
1	219
2	201
0	222
0	227
15	166
4	217
12	217
0	31
0	138
0	83
0	50
1	53
0	35
1	25
0	25
0	17
0	7
3	8
1	8
10	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	133
0	132
0	129
0	133
0	37
0	34
0	64
0	35
327	0
0	2
0	1
1	2
0	0
0	0
4	0
0	162
0	168
0	161
0	103
1	111
0	73
0	68
11	12
0	47
0	37
0	12
0	18
0	23
0	30
5	26
