"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","ensembl_gene_id","entrezgene_id","threshold_OE","genelabels"
"1",1.58248230385378e-20,-0.975871019508302,0.185,0.286,4.13486801173953e-16,"NEFM","ENSG00000104722",4741,TRUE,"NEFM"
"2",3.06596211012482e-76,-0.939644787102229,0.209,0.442,8.01105239754514e-72,"TPBG","ENSG00000283085",7162,TRUE,"TPBG"
"3",1.23330708762989e-33,-0.827597544871016,0.361,0.486,3.22250808926815e-29,"HES1","ENSG00000114315",3280,TRUE,"HES1"
"4",2.6856215315896e-41,-0.81336636071545,0.128,0.271,7.01726049989047e-37,"COL5A2","ENSG00000204262",1290,TRUE,"COL5A2"
"5",4.76615657004701e-183,0.809962160383669,0.507,0.155,1.24534905018758e-178,"PTPRN2","ENSG00000282185",5799,TRUE,"PTPRN2"
"6",4.28507943641689e-75,-0.809819497430497,0.47,0.671,1.11964840594137e-70,"ID1","ENSG00000125968",3397,TRUE,"ID1"
"7",2.78145571193553e-131,0.779631089825041,0.906,0.751,7.26766562971634e-127,"FGFBP3","ENSG00000174721",143282,TRUE,"FGFBP3"
"8",3.92079988084182e-116,-0.623859229362359,0.954,0.987,1.02446580086516e-111,"MDK","ENSG00000110492",4192,TRUE,"MDK"
"9",2.2480447999725e-111,0.615343878576498,0.927,0.737,5.87391625784815e-107,"LINC00461","ENSG00000245526",645323,TRUE,"LINC00461"
"10",2.16283240585547e-63,-0.606930275279045,0.026,0.167,5.65126479325977e-59,"ADGRL4","ENSG00000162618",64123,TRUE,"ADGRL4"
"11",4.99355251619296e-64,0.561667207356735,0.974,0.965,1.30476533695606e-59,"BTG1","ENSG00000133639",694,TRUE,"BTG1"
"12",2.37993187163224e-142,0.556737190145978,0.476,0.159,6.21852398738788e-138,"CCDC144NL-AS1","ENSG00000233098",440416,TRUE,"CCDC144NL-AS1"
"13",2.75311150554703e-24,-0.540625694297594,0.14,0.246,7.19360505284384e-20,"IGFBP5","ENSG00000115461",3488,TRUE,"IGFBP5"
"14",2.97751207686404e-26,0.525816892192157,0.104,0.034,7.77994130563805e-22,"C1orf61",NA,NA,TRUE,"C1orf61"
"15",1.53526366574461e-31,-0.522562770061345,0.38,0.515,4.01149043222409e-27,"SAT1","ENSG00000130066",6303,TRUE,"SAT1"
"16",2.47867639434921e-268,0.522560157052011,0.357,0.004,6.47653355079506e-264,"CSAG1","ENSG00000198930",158511,TRUE,"CSAG1"
"17",1.45822891364963e-50,-0.510847693347807,0.576,0.73,3.81020632847511e-46,"NEAT1","ENSG00000245532",283131,TRUE,"NEAT1"
"18",2.04515758075575e-69,0.507831558953606,0.336,0.14,5.3437922427567e-65,"FST","ENSG00000134363",10468,TRUE,"FST"
"19",1.57059337847923e-49,0.505593195637596,0.639,0.476,4.10380343862838e-45,"NTRK2","ENSG00000148053",4915,TRUE,"NTRK2"
"20",5.92434743150024e-47,-0.505067845324489,0.661,0.79,1.5479727403767e-42,"ID3","ENSG00000283060",3399,TRUE,"ID3"
"21",2.65446129630355e-37,-0.493458792895222,0.113,0.241,6.93584192111155e-33,"APOE","ENSG00000130203",348,FALSE,""
"22",4.89764734452573e-82,0.492563304122549,0.879,0.764,1.27970627465113e-77,"CRNDE","ENSG00000245694",101927480,FALSE,""
"23",4.39981540077367e-32,-0.487905179555546,0.032,0.12,1.14962776606815e-27,"NNAT","ENSG00000053438",4826,FALSE,""
"24",9.05752059762718e-61,-0.485550375271122,0.084,0.254,2.36663955695401e-56,"PCDH7","ENSG00000169851",5099,FALSE,""
"25",1.13181691029379e-63,0.47642654843741,0.499,0.295,2.95732440490664e-59,"SMOC1","ENSG00000198732",64093,FALSE,""
"26",3.28382919757276e-58,-0.474512657943299,0.148,0.335,8.58031731033787e-54,"CCDC80","ENSG00000091986",151887,FALSE,""
"27",8.76671165648322e-28,-0.473500404411612,0.546,0.646,2.2906540887225e-23,"TPM1","ENSG00000140416",7168,FALSE,""
"28",4.69202973519241e-68,0.468930641032585,0.901,0.85,1.22598044950842e-63,"IGDCC3","ENSG00000174498",9543,FALSE,""
"29",4.97429716096072e-26,-0.467848211904452,0.058,0.146,1.29973410518743e-21,"RSPO3","ENSG00000146374",84870,FALSE,""
"30",1.7234914089455e-31,0.46688828891712,0.538,0.4,4.50331070243369e-27,"CRABP1","ENSG00000166426",1381,FALSE,""
