"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","ensembl_gene_id","entrezgene_id","threshold_OE","genelabels"
"1",8.05924521899559e-12,-1.24631979772082,0.089,0.287,2.10580018327136e-07,"S100A6","ENSG00000197956",6277,TRUE,"S100A6"
"2",4.06305186286943e-12,0.899178018550052,0.567,0.328,1.06163482124915e-07,"PRPH","ENSG00000135406",5630,TRUE,"PRPH"
"3",0.0281088265430479,-0.775738403715312,0.381,0.42,1,"CENPF","ENSG00000117724",1063,FALSE,""
"4",5.32244963770462e-06,-0.647008183147067,0.268,0.391,0.139070286583584,"MYC","ENSG00000136997",4609,FALSE,""
"5",6.67359624370891e-17,0.636103847483237,0.79,0.582,1.7437439625187e-12,"AKAP12","ENSG00000131016",9590,TRUE,"AKAP12"
"6",1.92824181111635e-07,0.627384981944424,0.742,0.532,0.00503830302826592,"NNAT","ENSG00000053438",4826,TRUE,"NNAT"
"7",1.43276952843771e-15,0.626433928763778,0.832,0.699,3.74368350085491e-11,"PDE4DIP","ENSG00000178104",9659,TRUE,"PDE4DIP"
"8",1.33915266128024e-10,0.566159528438832,0.567,0.388,3.49907198865913e-06,"FGFBP3","ENSG00000174721",143282,TRUE,"FGFBP3"
"9",1.54857293706467e-09,0.55526582421982,0.646,0.491,4.04626622725628e-05,"NSG1","ENSG00000168824",27065,TRUE,"NSG1"
"10",4.96364003949962e-11,-0.549640676300366,0.667,0.801,1.29694950592086e-06,"NEAT1","ENSG00000245532",283131,TRUE,"NEAT1"
"11",3.02091198166787e-12,0.518138369327461,0.436,0.237,7.89334091689998e-08,"SPOCK1","ENSG00000152377",6695,TRUE,"SPOCK1"
"12",1.86067159060324e-09,0.516768035400601,0.66,0.489,4.8617487990872e-05,"NTRK3","ENSG00000140538",4916,TRUE,"NTRK3"
"13",1.24297680798308e-11,0.501423754922631,0.777,0.549,3.247774101579e-07,"RTN1","ENSG00000139970",6252,TRUE,"RTN1"
"14",3.76950791529011e-07,0.494578933863578,0.577,0.437,0.00984934723186153,"HRK","ENSG00000135116",8739,FALSE,""
"15",2.68549859997509e-10,0.492266619830658,0.753,0.574,7.01693929187491e-06,"STMN4","ENSG00000015592",81551,FALSE,""
"16",4.44679382346756e-12,0.478663678692081,0.918,0.831,1.16190275813384e-07,"TUBB2A","ENSG00000137267",7280,FALSE,""
"17",0.0369741310912849,-0.476485541151906,0.488,0.511,1,"HMGB2","ENSG00000164104",3148,FALSE,""
"18",1.20214732179663e-08,-0.473048244043061,0.835,0.871,0.000314109073712241,"S100A13","ENSG00000189171",6284,FALSE,""
"19",2.58320882894207e-12,0.471594458892927,0.863,0.67,6.74966634914273e-08,"PCSK1N","ENSG00000102109",27344,FALSE,""
"20",1.40983117818294e-06,-0.467441920555334,0.43,0.552,0.036837478854742,"NEUROG1","ENSG00000181965",4762,FALSE,""
"21",0.000252786810065304,-0.460523584272454,0.206,0.308,1,"PTTG1","ENSG00000164611",9232,FALSE,""
"22",4.00324408658081e-11,0.458346663203029,0.742,0.525,1.0460076473827e-06,"PEAK1","ENSG00000173517",79834,FALSE,""
"23",0.0568556182027121,-0.452719518385045,0.921,0.904,1,"HIST1H4C",NA,NA,FALSE,""
"24",9.58052968848531e-14,0.449027516683307,0.739,0.497,2.50329660230433e-09,"EEF1A2","ENSG00000101210",1917,FALSE,""
"25",1.99915578417224e-10,0.441308374720196,0.973,0.896,5.22359414846365e-06,"GAP43","ENSG00000172020",2596,FALSE,""
"26",1.92950195729638e-14,0.424067449236876,1,1,5.04159566421971e-10,"TUBA1A","ENSG00000167552",7846,FALSE,""
"27",0.0122706812192275,-0.422307884019241,0.168,0.233,1,"TOP2A","ENSG00000131747",7153,FALSE,""
"28",0.00807981270687681,-0.416087056363378,0.241,0.311,1,"TPX2","ENSG00000088325",22974,FALSE,""
"29",4.11541185482181e-15,0.414890619560267,1,0.998,1.07531596354639e-10,"TUBB2B","ENSG00000137285",347733,FALSE,""
"30",2.69904631661974e-11,0.413327111055313,0.753,0.585,7.05233812069571e-07,"CNST","ENSG00000162852",163882,FALSE,""
"31",2.02550116623641e-08,0.410308716063512,0.77,0.588,0.000529243199725913,"ALCAM","ENSG00000170017",214,FALSE,""
"32",3.92061176752299e-08,-0.406647250991718,0.656,0.721,0.00102441664873608,"YBX3","ENSG00000060138",8531,FALSE,""
"33",8.93480561345119e-12,0.404067948787876,0.852,0.655,2.33457535873866e-07,"DPYSL3","ENSG00000113657",1809,FALSE,""
"34",1.68812599746161e-11,0.400016703165087,0.821,0.64,4.41090441876745e-07,"P2RX3","ENSG00000109991",5024,FALSE,""
"35",4.43348546315844e-07,-0.396551806073251,0.887,0.912,0.0115842541666867,"RPS27L","ENSG00000185088",51065,FALSE,""
"36",1.06058462591826e-09,0.395844193038957,0.718,0.566,2.77120156906183e-05,"SYT4","ENSG00000132872",6860,FALSE,""
"37",3.82549776714715e-16,0.393771951345529,1,0.983,9.99564311577879e-12,"SOX11","ENSG00000176887",6664,FALSE,""
"38",1.94295805336997e-13,0.390518933844878,0.88,0.707,5.07675509765041e-09,"NKAIN3","ENSG00000185942",286183,FALSE,""
"39",8.16729077953769e-09,0.389306870532999,0.921,0.896,0.00021340314077854,"STMN2","ENSG00000104435",11075,FALSE,""
"40",1.29746167241556e-05,-0.388439575484482,0.533,0.593,0.33901376038546,"AGPAT2","ENSG00000169692",10555,FALSE,""
"41",1.3763457987027e-05,0.384947491153927,0.708,0.552,0.35962539374303,"S100A10","ENSG00000197747",6281,FALSE,""
"42",1.11746872013121e-08,0.383304351352484,0.718,0.568,0.000291983401883084,"MAPT","ENSG00000276155",4137,FALSE,""
"43",1.29443475766792e-06,0.378649693579154,0.845,0.787,0.033822285783105,"CASP3","ENSG00000164305",836,FALSE,""
"44",1.4678684400612e-10,0.377866869215042,0.825,0.666,3.8353934470359e-06,"RAB6B","ENSG00000154917",51560,FALSE,""
"45",1.04724481476144e-09,-0.375138712945176,0.158,0.344,2.73634597649017e-05,"C2orf91",NA,NA,FALSE,""
"46",6.51151636918306e-13,-0.368100020502014,1,0.998,1.70139411210384e-08,"RPL41","ENSG00000229117",6171,FALSE,""
"47",1.67914510937517e-07,0.367580876837243,0.77,0.615,0.00438743825628638,"PTN","ENSG00000105894",5764,FALSE,""
"48",0.529244360163587,-0.359226343811719,0.196,0.164,1,"PAPPA2","ENSG00000116183",60676,FALSE,""
"49",2.41379386686948e-14,0.357486203611073,0.649,0.42,6.30700199474327e-10,"PMEPA1","ENSG00000124225",56937,FALSE,""
"50",6.34198997787086e-21,0.356998771213028,1,1,1.65709856131788e-16,"GNAS","ENSG00000087460",2778,FALSE,""
"51",0.00112651177720322,0.355731660451726,0.863,0.833,1,"NEFM","ENSG00000104722",4741,FALSE,""
"52",5.70947809853881e-08,0.355597800191665,1,0.998,0.00149182953236721,"TUBB3","ENSG00000258947",10381,FALSE,""
"53",6.34674724327966e-10,0.354343951114202,0.973,0.946,1.65834158719654e-05,"CTNNA1","ENSG00000044115",1495,FALSE,""
"54",6.66861219549759e-10,0.353855570742302,0.88,0.737,1.74244168056156e-05,"JUN","ENSG00000177606",3725,FALSE,""
"55",0.814706666472438,-0.352719932546329,0.285,0.257,1,"CRABP1","ENSG00000166426",1381,FALSE,""
"56",0.0015513263826956,-0.347816854077444,0.464,0.524,1,"SMC4","ENSG00000113810",10051,FALSE,""
"57",0.00107681607531691,-0.345726694976803,0.1,0.183,1,"ASPM","ENSG00000066279",259266,FALSE,""
"58",3.9174588343219e-08,0.344999830097795,0.821,0.699,0.00102359281881997,"INA","ENSG00000148798",9118,FALSE,""
"59",2.27839525199631e-08,0.344467098486852,0.838,0.686,0.000595321895394117,"MAP1LC3A","ENSG00000101460",84557,FALSE,""
"60",0.014383649879132,-0.344241451472649,0.127,0.185,1,"CCNB1","ENSG00000134057",891,FALSE,""
"61",2.05243239329866e-07,-0.341559245390363,0.285,0.423,0.00536280060045006,"CCER2","ENSG00000283099",643669,FALSE,""
"62",0.000118896803033948,-0.341447354586338,0.093,0.196,1,"MKI67","ENSG00000148773",4288,FALSE,""
"63",0.00926452734305773,-0.337790749951309,0.137,0.203,1,"NUSAP1","ENSG00000137804",51203,FALSE,""
"64",1.56259890157023e-09,0.337216762904522,1,0.987,4.08291466991285e-05,"MLLT11","ENSG00000213190",10962,FALSE,""
"65",3.54631615876377e-11,-0.336117569157549,1,1,9.26616949123386e-07,"RPS2","ENSG00000140988",6187,FALSE,""
"66",3.1473228349267e-10,0.335374002189081,0.959,0.831,8.22363983537997e-06,"PJA2","ENSG00000198961",9867,FALSE,""
"67",4.50127779364128e-11,0.334984534794818,0.918,0.798,1.17613887470053e-06,"PLPPR3","ENSG00000282283",79948,FALSE,""
"68",0.0070048294951945,0.334111608031765,0.481,0.404,1,"SCG2","ENSG00000171951",7857,FALSE,""
"69",0.000833657220126835,-0.333949774251387,0.835,0.861,1,"CACNA1A","ENSG00000141837",773,FALSE,""
"70",6.67098499966749e-06,-0.333714044114022,0.694,0.748,0.174306167056312,"TMPO","ENSG00000120802",7112,FALSE,""
"71",0.00610757497315245,-0.333514142025217,0.141,0.207,1,"HES1","ENSG00000114315",3280,FALSE,""
"72",0.00843322944482633,-0.332895330112756,0.485,0.524,1,"CKS1B","ENSG00000173207",1163,FALSE,""
"73",3.17989226449695e-11,0.331567113624175,0.405,0.211,8.30874049790409e-07,"TENM2","ENSG00000145934",57451,FALSE,""
"74",0.000126331345899597,-0.330979630834961,0.11,0.211,1,"BIRC5","ENSG00000089685",332,FALSE,""
"75",8.71358841597774e-08,-0.329897223933154,0.921,0.915,0.00227677351721082,"HMGA1","ENSG00000137309",3159,FALSE,""
"76",0.000769904059267367,0.329015797474604,0.79,0.735,1,"NEFL","ENSG00000277586",4747,FALSE,""
"77",0.000146097805850634,-0.328181393649383,0.784,0.773,1,"IRX2","ENSG00000170561",153572,FALSE,""
"78",5.52392437965236e-10,0.325231099740752,0.777,0.632,1.44334620115937e-05,"MYO9A","ENSG00000066933",4649,FALSE,""
"79",1.53230250924292e-09,0.324876692447982,0.986,0.957,4.00375322640083e-05,"DCX","ENSG00000077279",1641,FALSE,""
