"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","ensembl_gene_id","entrezgene_id","threshold_OE","genelabels"
"1",2.89883490631497e-55,-0.871618360956778,0.152,0.25,7.57436572671038e-51,"MGP","ENSG00000111341",4256,TRUE,"MGP"
"2",1.95613501548109e-38,-0.706014440014636,0.271,0.356,5.11118518195055e-34,"POSTN","ENSG00000133110",10631,TRUE,"POSTN"
"3",2.52812476179193e-20,-0.625215585379879,0.704,0.744,6.60573719008614e-16,"FN1","ENSG00000115414",2335,TRUE,"FN1"
"4",9.34907620993135e-16,-0.567859572558386,0.234,0.283,2.44282012289296e-11,"IGFBP7","ENSG00000163453",3490,TRUE,"IGFBP7"
"5",2.74895671107298e-08,-0.447979820265801,0.494,0.521,0.000718274899036259,"IGFBP5","ENSG00000115461",3488,FALSE,""
"6",2.5951400164803e-93,-0.447464850795499,0.439,0.573,6.78084134906139e-89,"SCX","ENSG00000260428",642658,FALSE,""
"7",9.95843947423791e-75,0.355343603159554,0.643,0.558,2.60204065022362e-70,"IGDCC3","ENSG00000174498",9543,FALSE,""
"8",2.30808990612287e-18,-0.327050106845798,0.367,0.436,6.03080811570846e-14,"UACA","ENSG00000137831",55075,FALSE,""
"9",7.29109341487706e-26,0.323307822401889,0.471,0.404,1.90508979837323e-21,"CENPF","ENSG00000117724",1063,FALSE,""
"10",2.82020858975686e-94,-0.302489599875043,0.691,0.83,7.36892302417569e-90,"LDHA","ENSG00000288299",3939,FALSE,""
"11",3.86839366547213e-88,-0.289758084039788,0.927,0.965,1.01077258085121e-83,"COL1A2","ENSG00000164692",1278,FALSE,""
"12",7.64369142782614e-44,0.275616438336626,0.652,0.59,1.99722013317669e-39,"GJA1","ENSG00000152661",2697,FALSE,""
"13",3.30566795600054e-17,-0.274495766732185,0.115,0.161,8.6373798022338e-13,"MMP9","ENSG00000100985",4318,FALSE,""
"14",9.91274410887736e-34,0.257919832995924,0.938,0.929,2.59010090820857e-29,"PEG10","ENSG00000242265",23089,FALSE,""
"15",3.91584203605973e-15,-0.247064873574901,0.112,0.154,1.02317036560205e-10,"SPARCL1","ENSG00000152583",8404,FALSE,""
"16",4.20434327674799e-67,-0.242761659973771,0.674,0.792,1.09855285478148e-62,"TIMP1","ENSG00000102265",7076,FALSE,""
"17",3.20224591060769e-93,-0.239677483888051,1,0.999,8.36714833982682e-89,"VIM","ENSG00000026025",7431,FALSE,""
"18",2.63270332656934e-33,0.239663148838196,0.833,0.819,6.87899052199302e-29,"COL2A1","ENSG00000139219",1280,FALSE,""
"19",1.33772803907811e-64,-0.234567422623353,0.434,0.553,3.4953495933072e-60,"DGKH","ENSG00000102780",160851,FALSE,""
"20",1.98984672938767e-15,0.231492089285666,0.913,0.918,5.19927051921705e-11,"ID1","ENSG00000125968",3397,FALSE,""
"21",6.60302618159685e-58,0.230810224359714,0.344,0.245,1.72530471098944e-53,"HAPLN1","ENSG00000145681",1404,FALSE,""
"22",1.87709910217037e-79,-0.227836738304753,0.558,0.702,4.90467224406096e-75,"TNC","ENSG00000041982",3371,FALSE,""
"23",5.38467263266209e-55,0.220043572714671,0.862,0.828,1.40696111218828e-50,"HMGA1","ENSG00000137309",3159,FALSE,""
"24",1.29632559526393e-44,-0.218464981610488,0.979,0.993,3.38716914786512e-40,"VCAN","ENSG00000038427",1462,FALSE,""
"25",1.5073523680207e-67,-0.217109139018888,0.992,0.995,3.93856100240129e-63,"IGFBP2","ENSG00000115457",3485,FALSE,""
"26",4.95584413402062e-43,-0.217057725591146,0.896,0.931,1.29491251377825e-38,"BGN","ENSG00000182492",633,FALSE,""
"27",1.72062593421721e-24,-0.216621899691059,0.696,0.774,4.49582350351615e-20,"LGALS1","ENSG00000100097",3956,FALSE,""
"28",1.16990747110218e-49,-0.211054306605034,0.174,0.273,3.05685123124289e-45,"INHBA","ENSG00000122641",3624,FALSE,""
"29",1.52789730614937e-25,-0.210522818718362,1,1,3.99224287123769e-21,"GNAS","ENSG00000087460",2778,FALSE,""
"30",1.75842647672146e-16,-0.20703918827322,0.334,0.391,4.59459254102551e-12,"RGS5","ENSG00000232995",8490,FALSE,""
"31",2.31772389952994e-51,-0.20019313105988,0.807,0.865,6.05598077708179e-47,"MIR100HG","ENSG00000255248",399959,FALSE,""
"32",0.00370224158452781,0.199418867891601,0.622,0.631,1,"CCN2","ENSG00000118523",1490,FALSE,""
"33",1.22772007853688e-21,0.199376927442567,0.795,0.783,3.207909793209e-17,"FABP5","ENSG00000164687",2171,FALSE,""
"34",9.6612105836381e-23,0.192762302009033,0.485,0.427,2.5243777133988e-18,"JUNB","ENSG00000171223",3726,FALSE,""
"35",1.11332930231886e-30,0.191606795703179,0.38,0.313,2.90901813402895e-26,"CKB","ENSG00000166165",1152,FALSE,""
"36",1.13359342036253e-36,0.190913114542659,0.966,0.95,2.96196624806526e-32,"NR2F1","ENSG00000175745",7025,FALSE,""
"37",1.48768852568602e-08,0.187753060855792,0.504,0.485,0.0003887181348765,"HMGB2","ENSG00000164104",3148,FALSE,""
"38",1.63194758320577e-16,-0.186073507274217,0.78,0.842,4.26411584015837e-12,"COL6A2","ENSG00000142173",1292,FALSE,""
"39",2.23795782696823e-28,-0.184294954610021,0.721,0.777,5.84756000608529e-24,"TRIL","ENSG00000255690",9865,FALSE,""
"40",4.18958587870876e-34,-0.184199564737713,0.841,0.884,1.09469689424781e-29,"JUN","ENSG00000177606",3725,FALSE,""
"41",4.51539946211231e-14,-0.184089097478175,0.785,0.816,1.17982872545533e-09,"S100A11","ENSG00000163191",6282,FALSE,""
"42",5.14214252529774e-16,0.183787355168262,0.844,0.829,1.34359042043505e-11,"HES1","ENSG00000114315",3280,FALSE,""
"43",1.46836425774509e-39,0.182624336584952,0.973,0.962,3.83668896906214e-35,"BASP1","ENSG00000176788",10409,FALSE,""
"44",1.19450699587863e-29,0.179414561813672,0.425,0.36,3.12112732953128e-25,"CDON","ENSG00000064309",50937,FALSE,""
"45",0.000184422490386333,0.172695592854496,0.278,0.256,1,"CYP1B1","ENSG00000138061",1545,FALSE,""
"46",3.10326507575104e-08,-0.171119212447941,0.141,0.17,0.000810852131642989,"CDKN2A","ENSG00000147889",1029,FALSE,""
"47",6.21154017171553e-33,-0.170834918013798,0.615,0.707,1.62301333146755e-28,"ALCAM","ENSG00000170017",214,FALSE,""
"48",2.74526476980994e-33,-0.17059100336556,0.912,0.935,7.17310231703639e-29,"NFIA","ENSG00000162599",4774,FALSE,""
"49",1.03571136052916e-18,0.170005423590651,0.857,0.853,2.70621021392665e-14,"DNAJC1","ENSG00000136770",64215,FALSE,""
"50",2.64174445883497e-50,-0.169793943903045,0.225,0.327,6.9026140964899e-46,"IFI16","ENSG00000163565",3428,FALSE,""
"51",4.51318933792228e-30,-0.168838334208148,0.765,0.805,1.17925124210571e-25,"MMP2","ENSG00000087245",4313,FALSE,""
"52",2.33703125625218e-17,-0.163988439932139,0.467,0.528,6.10642896946131e-13,"SERPINE2","ENSG00000135919",5270,FALSE,""
"53",1.65381417426189e-18,0.163638261837677,0.887,0.881,4.3212510559289e-14,"IER2","ENSG00000160888",9592,FALSE,""
"54",7.56151577285804e-34,-0.16132562205113,0.492,0.574,1.97574845629008e-29,"IL17RD","ENSG00000144730",54756,FALSE,""
"55",1.1695731272011e-08,-0.15948792714553,0.752,0.77,0.000305597762406376,"CRABP1","ENSG00000166426",1381,FALSE,""
"56",3.09492660948859e-61,-0.157510670385968,0.302,0.433,8.08673373793273e-57,"MFAP4","ENSG00000166482",4239,FALSE,""
"57",3.32734261664691e-34,-0.156785600470496,0.885,0.926,8.6940135230367e-30,"SERPINH1","ENSG00000149257",871,FALSE,""
"58",1.69859296242817e-13,0.155585088371479,0.863,0.86,4.43825355152857e-09,"SMAD5","ENSG00000113658",4090,FALSE,""
"59",8.60920245633736e-35,-0.155561607591603,0.709,0.779,2.24949850981639e-30,"ARID5B","ENSG00000150347",84159,FALSE,""
"60",0.00044385193081536,0.154082198526881,0.563,0.573,1,"EGR1","ENSG00000120738",1958,FALSE,""
"61",2.58260928664195e-17,0.153960347697222,0.559,0.521,6.74809980506674e-13,"CARMN","ENSG00000249669",NA,FALSE,""
"62",8.52181388656774e-18,0.153207508029324,0.977,0.979,2.22666475042129e-13,"H2AFZ",NA,NA,FALSE,""
"63",4.9687537688763e-51,-0.152881184976123,0.791,0.865,1.29828567226969e-46,"SNHG32","ENSG00000229300",50854,FALSE,""
"64",6.90738090019394e-19,-0.152875211388961,0.77,0.804,1.80482955541167e-14,"ATP2B1","ENSG00000070961",490,FALSE,""
"65",1.79619506170065e-31,-0.152684252563957,0.936,0.962,4.69327807671762e-27,"SEPTIN11","ENSG00000138758",55752,FALSE,""
"66",1.11291156510501e-11,0.152312206923469,0.28,0.238,2.90792662846288e-07,"ATP1A2","ENSG00000018625",477,FALSE,""
"67",3.00298709091183e-38,-0.150192814095962,0.532,0.631,7.84650496984351e-34,"LHFPL6","ENSG00000183722",10186,FALSE,""
"68",9.30381492806454e-22,0.149056992765883,0.263,0.204,2.43099380255398e-17,"CXCL12","ENSG00000107562",6387,FALSE,""
"69",1.3274791459423e-23,-0.14843703155573,0.694,0.744,3.46857026043264e-19,"GAS1","ENSG00000180447",2619,FALSE,""
"70",1.20454734228447e-11,-0.148309861688867,0.965,0.971,3.1473617506551e-07,"ITGB1","ENSG00000150093",3688,FALSE,""
"71",0.0981026906729802,-0.147476837894611,0.596,0.633,1,"COL1A1","ENSG00000108821",1277,FALSE,""
"72",3.89565372604163e-23,0.147340520142305,0.454,0.406,1.01789536207742e-18,"MGST1","ENSG00000008394",4257,FALSE,""
"73",3.28756075151461e-31,-0.146694586423574,0.48,0.566,8.59006748763253e-27,"GSN","ENSG00000148180",2934,FALSE,""
"74",0.000115533122390827,-0.146571922308732,0.817,0.841,1,"COL3A1","ENSG00000168542",1281,FALSE,""
"75",3.61170983588757e-37,-0.146430762052445,0.258,0.346,9.43703663019064e-33,"GAS2","ENSG00000148935",2620,FALSE,""
"76",1.8012844839691e-109,-0.145728859504622,0.997,0.999,4.70657622816286e-105,"RPS10","ENSG00000124614",6204,FALSE,""
"77",2.79145841805801e-39,-0.145476221846102,0.345,0.444,7.29380170054378e-35,"PDGFC","ENSG00000145431",56034,FALSE,""
"78",1.51619492185422e-35,-0.145188192251357,0.26,0.354,3.96166571131289e-31,"TXNIP","ENSG00000265972",10628,FALSE,""
"79",2.58153524292027e-19,0.144328275300478,0.491,0.458,6.74529343622639e-15,"DTNBP1","ENSG00000047579",84062,FALSE,""
"80",9.70770570919814e-27,0.143962378376052,0.866,0.857,2.53652642475638e-22,"PHF6","ENSG00000156531",84295,FALSE,""
"81",3.09609300365128e-11,0.14382683650702,0.244,0.208,8.08978140924043e-07,"NR4A1","ENSG00000123358",3164,FALSE,""
"82",1.31582547721068e-31,0.143118495519891,0.883,0.879,3.43812038940377e-27,"PARP1","ENSG00000143799",142,FALSE,""
"83",7.24952359439495e-25,-0.143054328503532,0.877,0.91,1.89422801997946e-20,"FSTL1","ENSG00000163430",11167,FALSE,""
"84",2.04684762741307e-31,0.141707105621946,0.967,0.968,5.3482081656676e-27,"HNRNPM","ENSG00000099783",4670,FALSE,""
"85",1.56760902549688e-33,-0.141110445450573,0.272,0.359,4.09600562272078e-29,"ITGA8","ENSG00000077943",8516,FALSE,""
"86",5.73178543925575e-19,0.140271039812216,0.904,0.919,1.49765821742313e-14,"EIF5A","ENSG00000288145",1984,FALSE,""
"87",3.01765293822751e-36,-0.140086394773688,0.979,0.986,7.88482536229466e-32,"GAS5","ENSG00000234741",60674,FALSE,""
"88",1.11358435795616e-09,0.139279554687035,0.347,0.319,2.90968456890366e-05,"GADD45B","ENSG00000099860",4616,FALSE,""
"89",5.36711294813759e-30,-0.138626409454668,0.323,0.416,1.40237294221887e-25,"COL6A3","ENSG00000163359",1293,FALSE,""
"90",1.77596571088427e-17,0.137715765837892,0.784,0.778,4.64042080596951e-13,"NRIP1","ENSG00000180530",8204,FALSE,""
"91",1.04846034919978e-19,0.137577246610087,0.921,0.938,2.7395220464241e-15,"MT-ND4L","ENSG00000212907",4539,FALSE,""
"92",7.62035291032148e-19,-0.137091276591062,0.735,0.781,1.9911220119379e-14,"PLS3","ENSG00000102024",5358,FALSE,""
"93",2.3904645226952e-29,-0.136812976721183,0.738,0.802,6.24604475135029e-25,"SPRED1","ENSG00000166068",161742,FALSE,""
"94",7.30621209508724e-30,0.135820557493462,0.993,0.992,1.90904015832534e-25,"RAN","ENSG00000132341",5901,FALSE,""
"95",1.46968784525324e-06,-0.135399164453742,0.177,0.207,0.038401473708622,"CYTOR","ENSG00000222041",112597,FALSE,""
"96",2.24332006448619e-14,-0.134944003124875,0.763,0.798,5.86157099649597e-10,"THY1","ENSG00000154096",7070,FALSE,""
"97",2.90043310889068e-19,0.134760618889262,0.966,0.97,7.57854167022047e-15,"NASP","ENSG00000132780",4678,FALSE,""
"98",8.60109330034786e-21,0.133502963131095,0.691,0.665,2.24737966844789e-16,"TMEM97","ENSG00000109084",27346,FALSE,""
"99",4.24618942353561e-48,0.133453508868566,0.977,0.978,1.10948683447562e-43,"TBCA","ENSG00000171530",6902,FALSE,""
"100",2.08163562275859e-11,0.132878229959236,0.735,0.718,5.43910571870593e-07,"GPC3","ENSG00000147257",2719,FALSE,""
"101",1.55269956824287e-18,0.132770929770824,0.689,0.651,4.05704870186179e-14,"ACAT2","ENSG00000120437",39,FALSE,""
"102",1.64010669957978e-07,-0.132683387133443,0.296,0.33,0.00428543479533201,"AKAP12","ENSG00000131016",9590,FALSE,""
"103",4.61817172548967e-11,0.131798378403524,0.264,0.23,1.2066820901532e-06,"LIX1","ENSG00000145721",167410,FALSE,""
"104",5.14096170927968e-30,0.131600335545639,0.593,0.537,1.34328188501769e-25,"ABRACL","ENSG00000146386",58527,FALSE,""
"105",4.68953326106027e-17,0.130949048061614,0.972,0.976,1.22532814578244e-12,"HMGN2","ENSG00000198830",3151,FALSE,""
"106",3.12827042452426e-27,-0.13028515060417,0.899,0.931,8.17385779223944e-23,"P4HB","ENSG00000185624",5034,FALSE,""
"107",7.06272999133823e-24,-0.129810731994549,0.579,0.646,1.84542071943676e-19,"SUCO","ENSG00000094975",51430,FALSE,""
"108",5.70098756399088e-26,-0.129674424158686,0.998,0.999,1.48961104059518e-21,"TMSB4X","ENSG00000205542",7114,FALSE,""
"109",5.24111066145099e-18,0.129656940610274,0.666,0.614,1.36944980473053e-13,"POU3F3","ENSG00000198914",5455,FALSE,""
"110",1.27033616893454e-28,0.129031832360526,0.931,0.939,3.31926137580907e-24,"POLR2L","ENSG00000177700",5441,FALSE,""
"111",3.04625742550564e-20,0.12854578523407,0.894,0.901,7.95956602710369e-16,"PA2G4","ENSG00000170515",5036,FALSE,""
"112",2.67144742580257e-21,0.128328306040971,0.566,0.532,6.98022497887955e-17,"CTXN1","ENSG00000178531",404217,FALSE,""
"113",4.26429303610712e-08,-0.127827585042571,0.788,0.834,0.00111421712740443,"COL6A1","ENSG00000142156",1291,FALSE,""
"114",1.82613781414602e-14,0.127812891969425,0.241,0.193,4.77151549458213e-10,"BIRC5","ENSG00000089685",332,FALSE,""
"115",7.94278002665648e-44,-0.127729259359651,0.995,0.997,2.07536899316507e-39,"UBC","ENSG00000150991",7316,FALSE,""
"116",3.67974060313534e-24,-0.127180140363079,0.671,0.738,9.61479422193232e-20,"ARHGAP28","ENSG00000088756",79822,FALSE,""
"117",4.20121285406989e-24,0.127002205697959,0.907,0.9,1.09773490663992e-19,"ADH5","ENSG00000197894",128,FALSE,""
"118",2.9210846035797e-15,-0.12695619630626,0.192,0.244,7.6325019606934e-11,"PRSS23","ENSG00000150687",11098,FALSE,""
"119",2.73157065464583e-11,0.126832441634414,0.198,0.164,7.13732096352409e-07,"CCNB1","ENSG00000134057",891,FALSE,""
"120",1.15076365475832e-32,0.125851788811015,0.971,0.978,3.006830353518e-28,"SNRPF","ENSG00000139343",6636,FALSE,""
