UniqueCount	AmbigCount
0	31
0	3
6	598
0	0
0	32
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	85
0	31
2	13
0	35
0	13
0	49
70	38
4	119
0	14
0	14
42	53
0	37
6	285
40	32
0	8
16	53
0	1
5	5
0	5
9	696
0	360
0	401
0	344
0	294
0	165
114	102
0	5
0	111
0	3
0	0
0	3
0	2
0	2
0	1
0	24
10	61
12	45
0	23
0	16
22	5
0	174
0	85
0	97
3	114
0	98
5	73
3	54
0	82
0	85
6	23
0	24
2	7
2	48
0	64
0	49
0	63
0	3
0	0
0	26
28	153
2	4
0	2
0	34
0	5
2	43
2	12
0	19
0	7
0	71
0	24
0	2
0	14
0	47
0	21
0	16
0	0
0	0
6	4133
1311	6876
18	15241
0	47
23	11254
6	124
4956	16146
15	9854
0	3
0	0
0	26
111	1137
0	38
1	1
7	5
0	34
0	14
0	15
0	16
0	14
0	27
2	25
0	14
0	14
0	26
0	14
0	15
0	15
0	16
0	27
0	25
13	12
0	3
5	3
0	8
0	1
10	1
0	5
0	6
0	8
0	4
0	4
0	3
0	6
3	23
0	29
10	30
0	16
1	23
0	20
3	4
7	36
0	49
1219	2500
25	444
5	2848
29	56
13	2633
2	163
0	2607
7	449
2	840
0	87
0	236
0	104
0	170
0	1025
1	1458
0	37
0	246
0	989
0	108
0	863
0	108
0	52
0	315
0	94
4	87
41	20
40	47
17	47
0	14
0	7
0	5
0	12
0	0
3	1
67	4
0	3
64	21
0	16
0	4
0	181
0	181
0	0
0	181
0	7
0	5
0	7
0	7
0	6
0	181
3	9
0	0
0	0
0	0
0	0
273	4009
41	1192
81	3863
0	0
13	635
326	46
13	70
2	74
0	5
1	17
11	0
0	2
0	1
0	2
0	0
0	1
0	0
0	0
0	0
3	0
0	5
0	5
0	5
0	4
0	35
0	26
6	33
0	5
7	0
0	317
0	327
0	326
0	316
0	0
3	4
0	0
0	0
0	2
50	259
0	9
2	54
0	51
0	41
1	1
0	14
0	24
0	2
0	2
0	139
0	128
0	141
0	141
26	106
0	140
3	126
0	20
0	84
0	42
0	32
0	31
0	20
0	19
0	15
0	11
0	5
1	5
0	0
6	1
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	90
0	91
0	91
0	90
1	13
1	9
0	47
0	22
141	0
0	0
0	0
0	0
0	0
0	0
2	1
0	84
0	87
0	84
0	61
0	52
0	38
0	34
2	12
0	22
0	16
0	3
0	4
0	4
0	2
0	1
0	2
0	1
2	1
4	0
1	0
0	0
5	0
0	41
0	20
0	36
0	34
0	1
0	36
0	0
3	9
61	236
1	218
1	79
0	48
0	0
0	4
0	8
0	0
2	31
0	25
192	70
0	50
1	5
0	0
3	25
0	2
0	1
0	2
0	22
1	1014
0	1536
0	1535
0	1201
1	677
2	425
2	1416
0	1559
0	1201
70	1054
25	826
4	1169
0	1522
2	1223
0	1062
0	1116
0	1265
0	385
0	180
1	211
0	823
0	197
0	251
0	221
0	114
0	204
0	288
0	26
0	86
4	359
0	231
0	191
0	281
0	272
0	274
1	20
0	12
0	118
0	246
3	263
52	211
0	153
0	103
0	104
0	80
0	74
0	73
0	30
1	23
0	7
0	0
16	1
0	2
14	2
0	0
1	0
0	59
1	60
0	58
0	1
0	1
0	1
0	0
0	0
0	0
0	6
0	7
0	7
0	5
6	7
0	2
0	2
0	1
0	0
0	0
0	362
25	360
0	362
0	360
1	36
0	6
5	0
1	2338
4	2314
0	2108
98	1710
30	3396
0	2593
0	1892
3	2361
1	2860
1	834
0	748
0	275
2	175
5	202
2	171
0	350
58	19
0	52
0	5
0	11
0	751
1	677
5	676
0	758
0	40
0	25
0	655
61	710
0	223
387	836
0	616
37	711
21	84
63	241
0	80
0	7
22	132
0	3
0	3
0	3
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
5	41
0	1
0	2
0	217
0	180
19	216
1	16
15	167
33	140
6	3
0	3
0	147
11	128
0	152
0	131
0	145
0	9
0	16
1	48
1	1
0	1
0	0
191	834
21	713
2	143
332	46
0	10
15	13
0	0
38	0
18	0
60	0
0	7
0	7
0	7
0	7
0	7
0	7
0	8
12	18
0	1
0	5
0	0
0	5
0	16
0	0
0	0
0	6
0	3
0	0
0	6
0	4
0	0
0	0
0	6
0	0
0	0
0	0
1	2
0	3
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	688
2	681
0	619
0	567
0	525
0	409
0	408
0	408
0	340
0	94
21	650
2	5302
0	5100
21	1416
77	449
22	27
7	6
0	0
19	656
0	568
1	47
0	345
0	549
0	558
0	591
0	621
0	620
0	604
8	22
0	27
1	13
0	4
0	40
0	5
2	13
3	45
1	49
50	294
31	110
1	36
62	42
162	589
4	1
380	299
5	0
0	17
45	684
74	92
35	505
0	336
0	304
0	304
0	303
0	61
0	8
0	21
1	21
0	11
1	21
0	9
0	16
0	11
1	15
1	13
0	12
0	10
0	0
1	2820
0	2689
0	2862
34	154
24	439
0	223
0	246
0	103
0	16
0	25
10	0
0	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
5	6
0	0
0	0
7	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	13
0	0
0	0
0	0
0	0
0	0
0	0
0	850
0	28
0	0
0	0
0	0
0	0
40	890
2	69
0	698
0	52
1	82
1	63
0	77
0	65
2	136
0	102
0	70
0	42
0	28
1	93
0	34
0	745
1	66
0	496
1	541
0	29
19	9
16	3
6	2
0	270
1	273
0	286
0	289
0	33
40	45
0	10
0	15
0	22
10	36
0	13
0	10
0	32
1	3
1	0
0	0
27	1
0	0
0	0
0	1
0	0
0	0
0	50
0	47
0	50
0	6
69	32
2	12
31	43
0	45
52	10
1	9
0	2
0	0
14	0
0	0
7	0
0	301
0	29
0	349
0	68
1	4
1	163
0	51
16	94
1	22
0	189
0	190
0	106
0	97
1	9
0	2
0	1
0	2
0	0
0	0
0	12
0	10
0	10
0	12
0	9
0	8
0	7
3	0
1	0
11	581
0	543
2	377
2	69
2	21
0	7
