UniqueCount	AmbigCount
0	16
0	4
8	577
0	0
0	22
0	11
0	0
0	2
0	1
0	0
0	2
0	1
0	2
1	79
0	10
0	13
0	16
0	8
0	47
53	51
14	151
3	14
0	15
89	52
0	37
11	235
22	45
0	7
13	58
3	0
3	4
0	3
7	684
0	287
2	346
0	288
0	254
0	134
127	100
2	3
0	78
0	7
0	1
0	7
0	4
0	4
0	3
0	15
2	29
8	34
0	14
0	7
21	8
0	155
0	92
0	115
0	104
0	85
2	77
1	42
1	83
0	79
6	19
0	32
1	16
2	42
0	67
0	49
1	52
0	0
0	0
0	40
23	181
2	11
0	4
0	9
0	11
0	85
7	9
0	12
0	11
0	63
0	17
0	6
0	16
0	35
0	14
0	9
0	1
0	1
9	3284
800	5833
50	35082
0	109
20	11333
2	137
5759	16778
19	11406
0	0
0	0
0	35
94	1001
0	34
0	0
6	4
0	31
0	14
0	14
0	20
0	12
0	19
0	18
0	13
0	13
0	15
0	12
0	14
0	14
0	20
0	17
0	17
3	12
0	2
0	2
0	1
0	0
2	0
0	1
0	5
0	11
0	3
0	3
0	1
0	3
1	10
0	23
2	23
0	7
5	11
0	10
3	4
9	33
0	39
1091	2602
24	297
4	2794
37	72
13	2722
0	132
0	2708
11	437
4	868
0	119
0	223
1	63
0	201
10	1124
0	1533
0	56
0	261
2	1041
0	67
0	927
0	67
0	43
0	206
0	60
6	101
47	20
27	28
12	33
3	16
0	6
0	9
0	12
0	0
3	1
90	11
1	10
49	15
0	10
0	5
0	170
0	170
0	0
0	170
0	1
0	2
0	2
0	1
0	1
0	170
4	4
0	0
0	1
0	1
0	0
201	3398
35	1006
100	3265
0	0
13	587
278	47
23	76
3	76
0	2
1	11
6	1
0	2
0	1
0	1
0	0
0	1
0	1
0	1
0	1
10	0
1	3
0	3
0	3
0	3
3	207
0	143
42	199
0	9
5	0
0	282
0	285
0	285
0	282
0	0
0	10
3	1
0	0
0	5
27	222
0	8
12	169
0	163
0	146
0	0
0	73
0	108
0	0
3	0
3	101
0	88
1	96
0	92
23	69
0	91
8	95
0	10
0	63
0	41
0	15
0	16
0	9
0	6
0	7
0	2
0	1
1	3
0	2
11	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	59
0	59
0	63
0	59
