"ENSG"	"external_gene_name"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"entrezgene_id"
"1"	"ENSG00000279809"	""	14.2959643229601	2.34285176291293	6.42342757852589	1.63398146001656e-05	0.0033970309505112	NA
"2"	"ENSG00000168843"	"FSTL5"	267.343426389076	2.19165827587738	1.66105334562989	4.97598293771427e-05	0.00685791643264745	56884
"3"	"ENSG00000079689"	"SCGN"	40.6857909115714	1.98386425150792	0.465094319340639	1.9156829624937e-07	0.00015939559601558	10590
"4"	"ENSG00000155307"	"SAMSN1"	853.16676281586	1.88906803141707	0.376730046874502	1.27460014124086e-08	2.31370065928328e-05	388813
"5"	"ENSG00000166148"	"AVPR1A"	19.1520492982066	1.83688754265714	0.607573983194027	4.45453882254207e-06	0.00145529076262795	552
"6"	"ENSG00000261534"	NA	58.0034424134232	1.59988683642071	0.996620057360081	9.46112795363039e-05	0.00983479472432428	NA
"7"	"ENSG00000106511"	"MEOX2"	18.6595419493462	1.59195596228965	1.16168731098955	0.000136747636755341	0.0124708133243739	4223
"8"	"ENSG00000178235"	"SLITRK1"	332.666064998427	1.46395166639566	0.302633805787348	6.76840384143727e-09	1.70577233847512e-05	114798
"9"	"ENSG00000117400"	"MPL"	104.488603124434	1.4557059660369	0.439278587748001	1.30356378297603e-06	0.000623952320493318	4352
"10"	"ENSG00000170396"	"ZNF804A"	172.118529244019	1.27757454940397	0.51733488388529	1.21257027675482e-05	0.00290199086467066	91752
"11"	"ENSG00000196104"	"SPOCK3"	431.658135933855	1.20504892342747	0.65404775268799	7.56109231756336e-05	0.00866474362852246	50859
"12"	"ENSG00000187823"	"RTL4"	12.1391033918071	1.19432646462865	0.864970088899717	0.000239727389376655	0.0175711387565479	340595
"13"	"ENSG00000130830"	"MPP1"	663.459155058507	1.19042777797445	0.33851624085324	2.62027793262818e-07	0.000199742816330938	4354
"14"	"ENSG00000169856"	"ONECUT1"	722.069163338397	1.0487353198338	0.407284715077557	6.79219387412231e-06	0.00196897090587585	3175
"15"	"ENSG00000179144"	"GIMAP7"	234.754142991147	1.02424483279913	0.539371962423281	7.02030841626128e-05	0.00848480687145414	168537
"16"	"ENSG00000238286"	"SLC35E1P1"	7.86128267025331	0.950528519090386	0.705197886835031	0.000380177798021735	0.0234276031104292	NA
"17"	"ENSG00000145681"	"HAPLN1"	1051.22601467735	0.940152071816243	0.614516313918666	0.000239275581683517	0.0175711387565479	1404
"18"	"ENSG00000225938"	""	42.7125057460423	0.937482283352431	0.361248259538345	6.5425864178818e-06	0.00195158715438903	NA
"19"	"ENSG00000274944"	""	119.538740812862	0.933751177116773	1.37094871446332	0.000481512080062638	0.0255424784326011	NA
"20"	"ENSG00000102924"	"CBLN1"	85.6930726351277	0.917525347556784	0.520367243938988	0.000123780481530632	0.0118021245450727	869
"21"	"ENSG00000152642"	"GPD1L"	531.672145077982	0.894130338683265	0.481275121512487	9.5752414712711e-05	0.00985388099808509	23171
"22"	"ENSG00000106052"	"TAX1BP1"	5851.27307688577	0.887537482315207	0.211236900142099	6.44446228872221e-09	1.70577233847512e-05	8887
"23"	"ENSG00000129657"	"SEC14L1"	4607.45835361884	0.884535379757737	0.293506075954841	1.40311752000737e-06	0.000637554455032007	6397
"24"	"ENSG00000100292"	"HMOX1"	1738.18434220401	0.875492289912838	0.32052720531988	4.44058759225381e-06	0.00145529076262795	3162
"25"	"ENSG00000133574"	"GIMAP4"	123.600464254556	0.870351949240513	0.493990458317005	0.000136935371261709	0.0124708133243739	55303
"26"	"ENSG00000169413"	"RNASE6"	107.381360019701	0.866627940000136	0.346714606270433	1.09982213447925e-05	0.00276055355754291	6039
"27"	"ENSG00000119899"	"SLC17A5"	1076.04714418208	0.831020779384684	0.24323168379235	3.31170119212162e-07	0.000219875593342733	26503
"28"	"ENSG00000184374"	"COLEC10"	91.4981132247203	0.821113937821293	0.664761137737916	0.000663293294332314	0.0308169358554124	10584
"29"	"ENSG00000163735"	"CXCL5"	310.970697020472	0.816393287990042	0.661128197452171	0.000672233331083985	0.0310784496704959	6374
"30"	"ENSG00000111780"	""	18.2535514988831	0.812750863384305	1.05427056845811	0.00110141607623859	0.0397011307900921	NA
"31"	"ENSG00000197620"	"EOLA1"	891.929103332908	0.808956630642942	0.216408637062477	9.4875647821529e-08	9.76365291731355e-05	91966
"32"	"ENSG00000171867"	"PRNP"	9607.57610520661	0.793901580200345	0.269136617293812	2.84757092529158e-06	0.00104658401400627	5621
"33"	"ENSG00000111339"	"ART4"	25.5642296532897	0.783748533795842	0.800806613941525	0.00116947470660314	0.040998810461154	420
"34"	"ENSG00000028137"	"TNFRSF1B"	319.549510625351	0.779607270406943	0.239040872181573	9.31322811994463e-07	0.000518067192337028	7133
"35"	"ENSG00000213977"	"TAX1BP3"	5068.94042346689	0.753634322113603	0.240061448663554	1.91280005349528e-06	0.000787385014020799	30851
"36"	"ENSG00000113532"	"ST8SIA4"	946.818861207549	0.742128134422425	0.282799454457873	1.38303880754411e-05	0.00316285608187477	7903
"37"	"ENSG00000188167"	"TMPPE"	50.7323926292327	0.735750399782849	0.406477921774326	0.000189671847733448	0.0147899150282958	643853
"38"	"ENSG00000075945"	"KIFAP3"	4634.94339786035	0.73500871190637	0.248540612996134	4.53353606994928e-06	0.00145795686549525	22920
"39"	"ENSG00000283183"	""	47.620582505079	0.729217849256175	0.897729562903568	0.00155186798721678	0.0488387567475472	105374338
