UniqueCount	AmbigCount
1	9
0	1
1	492
0	0
0	6
0	2
0	0
0	2
0	0
0	0
0	2
0	2
0	0
2	46
0	9
1	10
0	10
0	6
0	22
95	19
11	156
0	22
0	23
75	61
0	50
6	222
11	35
0	13
9	51
0	0
10	10
0	1
2	545
0	331
0	360
0	334
0	290
0	149
28	72
0	1
0	87
0	4
0	4
0	4
0	1
0	1
0	3
0	9
4	39
13	30
0	12
0	8
20	13
0	179
0	81
0	98
4	115
0	85
0	64
0	50
1	67
0	78
11	21
0	34
1	14
2	37
4	72
0	62
0	49
0	1
0	2
0	14
35	187
0	7
0	1
0	10
0	15
0	81
1	15
0	13
0	9
1	55
0	9
0	0
0	8
0	33
0	12
0	8
0	2
0	2
8	4566
1112	6951
20	30897
0	104
14	8683
2	135
5060	16093
14	9818
0	1
0	2
0	15
146	1242
0	44
0	0
1	10
0	27
0	25
0	25
0	21
0	22
0	31
4	31
0	22
0	21
0	21
0	21
0	24
0	24
0	21
0	31
0	31
5	16
0	0
0	0
0	1
0	0
2	0
0	4
0	5
0	8
0	5
0	5
0	2
0	7
3	14
0	18
3	18
0	15
5	7
0	6
4	5
2	31
0	21
82	377
7	122
0	489
7	18
3	401
0	46
0	405
2	127
0	239
0	38
0	64
0	26
0	65
1	293
0	274
0	4
0	63
0	289
0	29
0	254
0	28
0	20
0	90
0	21
0	24
48	20
8	4
5	9
1	14
0	4
0	7
0	11
0	0
0	0
3	1
0	0
6	1
0	0
0	1
0	191
0	191
0	0
0	191
0	0
0	0
0	0
0	0
0	0
0	191
0	1
0	0
0	0
0	0
0	0
254	4249
28	1265
70	4111
0	1
19	729
239	41
8	63
0	69
0	3
2	21
6	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
22	0
0	11
0	9
1	11
0	9
0	633
0	458
175	630
1	12
10	0
0	379
3	376
0	373
0	376
0	1
1	7
1	2
0	1
0	10
16	278
0	18
0	19
0	15
0	14
0	0
0	12
0	5
0	0
0	1
1	429
0	391
0	433
0	433
52	302
0	420
20	400
0	45
0	276
2	165
0	106
0	100
1	44
1	42
0	29
0	25
0	9
10	10
0	6
28	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	91
1	91
0	89
0	91
8	12
0	12
0	48
0	17
185	0
0	2
2	2
2	2
0	0
0	0
5	0
0	135
0	136
0	135
0	89
1	68
0	56
0	53
8	14
0	35
0	25
0	5
0	13
0	15
0	12
2	12
0	2
0	1
3	1
6	2
0	1
0	0
1	0
0	50
0	31
0	51
0	51
0	3
0	47
0	0
0	9
10	58
1	54
0	26
0	19
0	0
0	1
3	6
0	0
2	1
0	1
11	6
0	2
0	0
0	0
9	66
1	12
0	3
0	9
2	55
5	1786
0	2885
0	2887
0	2168
0	1285
1	738
2	2550
0	2914
0	2170
7	1907
45	1458
5	2086
0	2860
2	2201
0	1877
0	2122
0	2424
0	679
0	369
8	365
0	1661
0	392
0	559
0	450
1	212
0	387
0	600
0	64
0	154
16	766
0	457
0	386
0	621
0	589
0	593
1	18
0	12
0	280
0	402
0	389
45	260
0	293
0	266
0	182
1	158
0	156
0	165
0	57
0	32
2	6
0	0
2	0
0	13
47	15
0	4
1	0
0	46
0	47
0	43
0	1
0	2
0	3
0	1
0	0
0	0
0	8
0	8
0	8
0	7
2	8
0	2
0	1
0	0
0	0
0	0
0	1058
75	1056
0	1053
1	1044
2	104
0	4
0	0
0	2272
6	2247
5	2030
95	1622
44	3629
1	2634
0	1825
5	2491
0	2991
1	835
1	823
0	265
0	179
4	259
10	222
0	528
55	32
0	89
0	8
0	26
0	866
5	776
2	775
0	873
0	35
0	29
0	764
37	798
0	251
406	1063
0	775
110	904
26	92
87	317
1	108
0	22
33	90
0	6
0	6
0	6
0	0
0	0
0	0
3	2
0	0
0	1
0	0
0	1
0	0
0	1
5	1
0	0
12	52
0	5
0	0
1	360
0	301
47	365
12	19
13	286
46	215
2	1
0	1
0	288
6	237
1	292
0	253
0	287
0	6
0	18
0	67
0	1
0	1
0	0
220	1071
45	902
0	197
224	70
0	2
18	7
0	0
51	0
0	0
47	1
0	8
0	7
0	8
0	8
0	8
0	8
0	9
14	33
0	2
0	8
0	3
0	7
0	33
0	4
0	3
0	8
0	5
0	2
0	7
0	6
1	1
0	1
0	6
0	0
0	0
0	0
0	0
0	4
0	2
0	2
0	2
0	2
0	0
0	7
0	2
0	7
0	5
0	2
0	2
0	3
0	3
0	3
2	935
0	932
1	876
0	823
0	771
0	613
0	610
0	611
0	506
0	45
7	378
1	3750
0	3662
35	1309
73	335
67	33
6	9
0	7
34	799
0	698
1	87
0	392
0	670
0	655
0	696
0	732
1	726
0	725
10	41
0	59
1	30
0	9
0	69
0	6
2	21
3	60
1	66
31	310
5	100
2	57
28	61
123	699
0	1
188	250
4	0
0	17
33	420
23	87
7	355
0	232
0	391
2	390
0	380
1	123
0	13
0	57
7	28
0	14
5	32
0	13
0	16
0	21
0	21
0	19
0	18
2	6
0	0
1	1696
0	1599
0	1723
21	114
16	298
0	156
2	168
0	68
0	13
0	18
2	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	3
0	1
0	0
0	0
0	2
0	0
0	2
0	0
0	0
8	9
0	2
0	0
3	44
0	0
1	0
0	0
0	1
0	6
0	1
0	2
0	5
0	1
0	0
0	3
0	5
0	1
0	0
0	6
0	1
0	1
1	29
0	0
0	0
0	0
0	5
0	0
0	0
0	183
0	6
0	1
0	0
0	0
0	0
0	183
0	6
0	126
0	12
1	16
0	14
0	16
0	14
0	20
0	17
0	14
1	9
0	5
0	12
0	6
0	165
0	10
0	90
0	137
0	11
9	3
24	0
6	0
0	137
1	137
1	175
0	176
0	48
41	72
0	39
0	68
0	74
12	89
0	63
1	43
0	66
0	1
4	1
0	0
40	0
0	0
0	0
0	0
0	12
20	22
0	117
4	97
12	98
0	11
100	40
0	16
24	51
0	56
31	21
1	11
0	6
6	0
50	0
0	0
13	0
2	1172
0	251
1	1489
0	534
0	24
3	1090
1	374
85	730
4	185
1	306
0	308
0	173
0	145
0	28
5	12
0	4
0	5
0	1
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
1	0
6	0
12	1390
1	1278
5	896
3	169
4	52
4	15
5	15
0	156
1	263
32	90
0	4
0	33
19	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	5
0	0
0	0
2	0
1	6
0	7
0	1
0	2
0	0
0	0
0	0
0	0
1	26
0	31
0	250
0	244
0	254
0	253
0	49
0	256
0	40
0	11
0	6
0	13
0	243
2	6
2	229
0	40
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	2
0	33
13	33
0	28
0	17
0	0
0	19
0	4
0	7
0	0
0	0
17	0
1	0
0	0
2	0
4	58
0	58
2	58
0	2
0	4
0	6
10	55
5	0
239	267
1	224
5	47
0	93
0	16
0	33
1	12
0	0
15	0
8	117
0	117
117	478
20	477
211	69
0	215
4	77
2	49
0	26
0	178
0	132
0	30
0	9
0	9
0	3
0	9
0	9
0	3
0	3
0	3
0	3
0	9
0	3
0	0
0	3
0	2
0	0
0	0
0	39
0	9
0	135
0	73
0	148
1	313
0	69
0	3
0	145
0	4
0	205
0	204
0	275
0	271
0	111
0	174
0	129
0	99
0	130
0	201
0	117
1	14
0	41
0	12
0	92
0	83
7	24
0	75
0	9
0	0
0	6
0	0
0	0
0	11
0	5
0	11
0	2
241	26
0	23
0	6
0	0
9	4
10	169
0	167
0	165
0	165
0	150
0	164
11	164
0	147
2	151
0	160
2	151
0	154
0	163
0	149
0	148
0	139
0	4
0	85
0	47
6	81
0	7
0	7
0	43
0	26
0	8
2	5
0	37
1	300
3	297
3	282
0	284
0	284
1	288
0	282
0	270
2	10
3	31
9	864
30	881
0	900
0	851
0	889
0	859
0	857
0	854
0	863
6	385
0	37
0	2
1	0
16	6
9	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
0	0
0	0
0	0
0	0
