UniqueCount	AmbigCount
0	8
0	0
2	415
0	0
0	22
0	30
0	2
0	2
0	1
0	0
0	0
0	0
2	5
2	60
0	9
0	14
0	16
0	11
0	28
85	56
10	159
1	25
0	19
35	74
0	56
8	271
21	23
0	4
16	41
0	0
4	5
0	0
5	487
1	310
3	362
0	304
0	267
0	130
100	89
0	1
0	85
0	0
0	0
0	1
0	0
0	1
0	0
0	21
4	54
15	49
0	24
0	18
25	9
0	272
0	129
0	126
7	179
0	136
4	108
5	80
0	109
0	121
8	29
0	24
4	11
2	57
0	69
0	32
3	67
0	0
0	0
0	45
38	214
0	8
0	4
0	17
0	3
0	34
5	7
0	8
0	6
2	74
0	21
0	3
1	16
0	59
0	22
0	20
0	0
0	0
7	2267
571	3765
24	15986
0	48
10	5582
0	62
2891	8916
6	6408
0	0
0	0
1	43
163	1442
0	28
0	0
2	5
0	41
0	27
0	28
0	24
0	24
0	33
2	30
0	24
0	22
2	29
0	22
0	25
0	26
0	24
0	32
0	30
15	18
0	4
4	4
0	14
0	1
5	1
0	4
0	6
0	11
0	6
0	7
0	3
0	7
1	20
0	27
5	30
0	13
13	9
0	5
3	5
3	31
0	51
1072	2507
30	423
10	2857
38	69
13	2672
1	144
0	2645
9	417
0	840
0	104
0	218
0	81
0	168
0	1039
0	1500
0	48
0	238
10	988
2	96
0	871
0	96
0	56
0	284
0	82
7	74
35	18
12	22
15	23
1	9
0	1
0	7
0	6
0	0
13	0
79	3
0	3
107	28
0	22
0	7
0	198
0	198
0	2
0	196
0	3
0	3
0	3
0	3
0	3
0	194
0	4
0	0
0	0
0	0
0	0
278	4038
29	1166
63	3909
1	0
13	645
171	37
13	95
5	94
1	7
2	24
5	0
0	0
0	0
0	0
0	0
0	0
0	9
0	1
0	9
11	0
0	6
1	6
0	6
0	5
0	59
0	41
9	58
0	2
2	0
0	729
0	774
0	774
0	729
0	1
6	14
4	6
0	2
0	7
134	501
0	14
5	73
1	70
0	62
2	0
0	28
0	43
0	0
1	0
1	514
0	478
1	516
0	533
66	378
0	511
11	481
0	69
1	360
4	184
0	130
0	134
0	63
3	45
1	45
0	24
0	13
7	12
0	13
10	1
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	50
0	48
0	49
0	48
2	19
0	19
0	23
0	12
154	0
0	0
0	0
0	0
0	0
0	0
1	1
0	137
0	141
0	139
0	65
0	64
0	52
0	49
5	6
0	41
0	33
0	6
0	14
0	20
0	15
0	14
1	0
0	3
3	4
4	5
2	2
0	2
8	2
0	148
1	105
0	141
0	140
1	8
0	139
0	1
11	48
32	269
3	262
0	127
0	64
0	0
0	5
0	10
0	0
7	32
1	21
121	54
0	39
2	3
0	0
21	120
2	37
1	20
0	56
6	77
0	934
0	1475
0	1470
0	1144
0	688
0	395
0	1358
0	1494
0	1144
65	1007
15	764
0	1085
0	1458
0	1175
0	984
0	1088
0	1224
0	348
1	204
5	207
2	833
0	211
0	277
0	255
0	114
1	236
0	324
0	34
0	92
2	377
0	256
0	187
0	289
0	289
0	284
0	27
0	14
0	129
0	260
3	277
58	204
0	174
0	139
0	121
0	96
0	97
0	81
0	41
1	17
0	8
0	0
9	0
0	25
69	32
0	11
17	0
0	75
0	79
0	71
0	5
0	2
0	4
0	2
0	2
0	0
0	19
0	19
0	20
0	17
7	20
0	4
0	4
0	0
0	0
0	0
0	1312
84	1289
5	1290
2	1292
13	196
0	16
0	0
0	1838
8	1954
4	1692
45	1251
34	3303
0	2192
0	1452
3	2186
0	2464
0	751
0	857
0	245
4	160
1	203
11	266
0	728
41	35
0	171
0	9
0	43
0	890
0	768
3	777
0	893
0	45
0	32
0	786
91	845
0	251
401	936
3	656
48	788
20	94
39	295
0	99
0	10
22	130
0	27
1	28
0	29
0	12
3	11
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	4
6	4
0	0
1	35
0	2
0	1
1	139
0	116
21	140
0	9
17	113
30	77
0	2
0	1
0	135
7	106
0	137
0	119
0	135
0	3
0	12
0	31
0	6
0	6
1	0
218	971
27	808
0	182
219	61
2	7
19	8
0	0
60	0
14	0
94	1
0	8
0	7
0	8
0	8
0	7
0	8
0	8
6	11
0	2
0	6
0	0
0	4
0	8
0	0
0	0
0	6
0	3
0	0
0	5
1	5
0	0
0	0
0	5
0	2
1	1
0	0
0	0
0	2
0	2
0	2
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
