UniqueCount	AmbigCount
1	6
0	1
4	380
0	1
0	5
0	1
0	0
0	5
0	2
0	0
0	0
0	0
0	1
3	38
0	3
0	3
0	10
0	8
0	22
56	12
4	83
1	7
0	13
42	35
0	25
3	144
8	17
0	4
7	27
0	1
3	8
0	1
8	465
0	380
0	418
0	378
0	357
0	205
39	58
0	1
0	132
0	5
0	0
0	5
0	3
0	3
0	2
0	5
2	13
10	28
0	9
0	11
16	11
0	132
0	77
0	81
1	84
0	82
0	63
0	23
0	73
0	74
10	21
0	20
0	13
3	17
0	26
0	42
2	32
0	0
0	1
0	8
19	104
0	4
0	1
0	4
0	6
0	38
2	6
0	10
0	8
0	29
0	7
0	0
0	9
0	15
0	10
0	12
0	0
0	0
3	1423
340	2192
13	14768
0	35
6	3103
1	39
1796	5601
8	3285
0	0
2	1
0	7
96	771
0	20
0	0
5	8
0	15
0	12
0	12
0	13
0	10
0	28
0	24
0	10
0	10
0	9
0	10
0	11
0	12
0	13
0	26
0	24
6	10
0	4
1	4
0	2
0	2
2	2
0	2
0	6
0	6
0	4
0	4
0	3
0	4
0	2
0	9
4	11
0	14
3	5
0	5
2	1
2	12
1	20
117	381
9	137
1	496
6	20
3	400
0	47
0	397
2	129
0	267
1	31
0	53
0	28
0	75
1	313
0	282
0	14
0	61
2	302
1	33
0	254
0	33
0	19
0	87
0	23
2	26
28	10
4	8
1	9
0	9
0	3
0	7
0	12
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	134
0	134
0	0
0	134
0	0
0	0
0	0
1	0
0	0
0	134
1	3
0	0
0	0
0	0
0	0
197	3253
17	891
50	3159
1	0
13	512
116	33
11	36
3	35
0	6
0	3
8	2
0	1
0	1
0	1
0	0
0	0
0	1
0	1
0	1
5	0
0	1
0	1
0	1
0	1
0	579
0	412
168	572
0	7
3	0
0	262
0	256
0	254
0	260
0	0
3	3
0	1
0	0
0	2
23	174
0	5
0	15
0	3
0	3
0	0
0	1
0	2
0	0
0	0
4	367
2	350
0	383
0	380
51	276
0	354
15	351
0	34
1	262
0	137
0	97
0	94
0	56
5	43
1	46
0	23
0	6
3	9
0	4
5	1
0	0
0	0
0	0
0	0
0	0
1	2
0	1
0	1
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	78
0	79
0	76
0	78
3	16
0	11
0	39
0	13
209	0
1	0
0	0
0	0
0	0
0	0
1	1
0	106
0	108
0	106
0	71
0	58
0	46
1	46
3	18
0	40
0	27
0	3
0	5
0	8
0	6
3	6
0	3
0	7
1	4
6	4
0	1
0	0
2	0
0	49
0	26
0	48
0	48
1	0
0	48
0	0
4	14
9	36
0	35
0	16
0	4
0	0
0	1
0	1
0	0
1	2
0	2
11	6
0	2
0	0
0	0
13	53
2	16
0	7
0	22
0	34
2	1543
0	2601
0	2599
0	1905
0	1149
0	611
2	2259
0	2642
0	1913
9	1670
9	1236
8	1822
0	2575
1	1950
0	1653
0	1932
0	2201
0	607
0	314
0	314
0	1500
0	324
0	524
0	414
1	185
2	344
0	605
0	45
0	160
4	716
0	450
0	362
0	574
3	560
0	554
0	25
0	18
0	219
1	449
4	407
42	271
0	331
0	251
0	190
0	176
0	168
1	169
0	68
0	40
0	6
0	0
2	0
0	17
61	17
0	1
11	0
0	20
0	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1093
84	1092
2	1087
0	1083
8	128
0	9
0	0
0	1256
7	1270
2	1158
51	929
8	1865
0	1401
0	1030
1	1394
0	1548
0	485
1	500
0	148
0	89
7	133
3	108
0	286
32	13
0	62
1	2
0	19
0	622
3	567
3	570
0	623
0	28
0	22
0	570
39	584
0	201
407	976
1	667
68	811
27	101
75	315
0	111
0	10
19	78
0	10
0	10
1	10
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
4	2
0	0
6	36
0	1
0	0
1	192
0	158
26	196
3	14
8	150
26	106
1	4
0	4
0	200
7	161
0	206
0	185
0	199
0	8
0	14
0	59
0	0
0	0
0	0
231	1274
27	1062
1	239
192	71
0	5
7	6
0	0
76	0
4	0
14	0
0	5
0	5
0	6
0	6
0	4
0	5
0	6
2	17
0	1
0	6
0	1
0	4
0	16
0	1
0	1
0	5
0	2
0	0
0	3
0	2
1	0
0	0
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	5
1	5
0	5
0	3
0	2
0	2
0	1
0	0
0	0
1	897
1	897
0	824
0	755
0	714
0	563
0	562
0	562
0	430
0	37
3	278
0	2678
0	2591
24	926
43	209
22	13
0	11
0	5
20	697
0	594
1	52
0	371
0	562
0	560
0	607
0	654
0	648
0	616
3	18
1	27
0	23
0	9
1	81
0	7
0	13
6	67
1	63
18	252
24	71
1	34
8	37
63	563
1	3
139	168
1	0
0	14
11	306
9	33
8	224
0	162
0	298
0	298
0	295
0	85
0	5
0	44
1	23
0	12
2	39
0	19
0	9
0	16
3	9
1	5
0	3
0	1
0	0
0	1405
0	1311
1	1430
28	131
16	342
0	162
0	161
0	68
0	6
0	14
3	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
4	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	88
0	2
0	0
0	1
0	1
0	1
2	88
0	3
0	57
0	2
0	3
1	3
0	3
0	3
0	4
0	4
0	3
0	2
0	2
0	3
0	2
0	82
0	0
0	39
0	77
0	8
5	5
13	0
3	0
0	90
0	94
1	147
0	157
0	75
43	74
0	53
0	105
0	108
10	118
3	102
0	49
0	78
0	1
6	2
0	0
42	1
1	0
0	0
0	1
2	6
4	6
1	73
1	61
7	69
0	7
98	42
3	19
17	21
0	21
14	10
3	12
0	5
3	0
37	0
0	0
4	0
5	1222
0	282
0	1580
0	593
0	33
6	1157
1	414
19	827
1	204
2	275
0	280
0	137
0	107
0	6
0	0
0	0
0	0
0	1
0	0
0	3
0	3
0	3
0	3
0	3
0	1
0	1
2	0
1	0
16	1164
0	1072
1	799
1	124
1	37
0	10
1	14
0	146
1	198
9	86
8	7
2	32
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	34
0	40
0	248
0	243
0	255
0	248
0	62
0	254
0	52
0	8
0	7
0	21
3	250
1	7
2	223
0	46
0	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	12
0	0
0	15
6	15
0	12
0	11
0	0
0	10
0	1
1	6
0	0
1	0
0	0
0	0
0	0
0	0
1	27
0	27
0	27
0	2
0	1
0	2
2	25
4	0
191	194
2	175
3	27
0	40
0	10
1	13
0	4
0	0
3	0
14	182
0	182
104	389
25	389
151	46
0	172
1	64
4	32
0	12
0	125
1	102
2	41
0	14
