UniqueCount	AmbigCount
0	7
0	3
7	547
1	0
0	51
0	37
0	2
0	0
0	0
0	0
0	0
0	0
1	0
13	94
0	17
1	20
0	20
0	11
0	58
124	65
13	161
2	35
0	24
69	68
0	36
16	305
39	41
1	7
9	55
0	1
2	5
0	3
7	581
0	253
0	312
2	242
0	219
0	92
133	127
0	7
0	74
0	3
0	0
0	5
0	1
0	2
0	3
0	14
2	40
4	41
0	16
0	12
27	12
0	261
0	131
0	147
4	172
0	156
4	119
3	78
0	120
0	136
30	37
0	43
2	20
5	39
0	72
0	84
4	54
0	2
0	0
0	52
41	234
0	8
0	3
0	18
0	5
2	87
8	11
0	14
0	10
1	77
0	14
0	8
0	22
0	51
0	14
0	12
0	0
0	0
5	3036
777	4310
53	56278
0	169
13	9462
1	96
3702	11379
9	7299
0	2
1	0
0	51
211	1722
0	49
0	0
5	5
0	34
0	23
0	23
0	24
0	22
0	38
2	37
0	22
0	22
0	30
0	22
0	23
0	23
0	23
0	40
0	45
15	13
0	3
2	3
0	8
0	0
4	0
0	10
0	5
0	8
0	5
0	5
0	4
1	11
8	24
0	22
3	22
0	15
5	12
0	9
2	12
3	57
0	53
1105	2268
39	382
9	2607
24	59
16	2425
1	146
0	2399
6	428
6	819
6	87
0	203
0	89
0	205
3	1013
0	1417
0	45
0	251
1	958
0	91
0	829
1	90
1	58
0	261
0	79
3	103
56	17
18	35
13	38
1	14
0	2
0	9
0	2
0	0
4	0
76	6
0	5
70	17
0	10
0	7
0	110
0	110
0	0
0	109
0	0
0	0
0	0
0	0
0	0
0	109
1	3
0	0
0	0
0	0
0	0
195	2955
29	833
100	2889
0	0
9	462
306	38
31	185
6	183
3	18
5	53
18	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
0	4
0	3
0	4
0	2
0	43
0	35
6	41
0	2
10	0
0	901
0	955
0	956
0	902
0	2
1	30
7	8
0	1
0	8
211	608
0	16
2	88
0	85
0	69
0	0
0	40
0	43
0	1
0	0
4	603
0	542
0	581
0	614
107	440
0	589
30	578
0	97
1	426
0	200
0	133
0	139
0	69
2	52
0	43
0	41
0	13
13	12
4	6
5	1
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	117
0	117
0	117
0	117
5	14
0	14
0	65
0	32
110	0
0	0
0	0
0	0
0	0
0	0
9	2
0	143
0	145
0	144
0	69
0	67
0	50
0	53
13	16
0	41
0	29
0	6
0	10
0	18
0	14
2	12
3	0
0	6
5	6
19	5
0	2
3	2
13	5
0	248
1	158
6	239
0	239
2	18
0	236
0	1
8	60
68	332
2	310
0	145
0	91
0	0
0	7
0	16
1	1
8	49
1	41
161	87
2	58
5	3
0	0
26	105
4	33
1	17
0	51
9	61
1	860
0	1347
0	1343
0	1025
0	614
3	384
1	1233
0	1367
0	1026
43	916
38	769
7	1009
0	1341
2	1056
0	903
0	980
0	1112
0	315
2	186
2	182
0	738
0	187
0	256
0	202
0	104
0	173
0	304
0	28
0	73
5	353
0	209
0	156
0	274
1	253
1	252
0	14
1	10
0	131
0	254
0	284
50	199
0	154
0	115
0	92
3	75
0	91
0	72
0	31
0	19
3	4
0	0
18	0
0	62
76	66
2	7
8	0
0	76
2	78
0	66
0	3
0	2
0	5
0	2
0	0
0	0
0	13
0	13
0	13
0	10
8	13
0	3
0	2
1	3
0	0
0	0
5	942
52	918
0	920
12	934
11	131
0	18
0	0
0	3925
12	4306
6	3548
95	2684
122	7848
3	4780
0	3082
22	4956
0	5810
4	1577
1	1980
0	485
6	346
8	425
15	626
0	1874
92	94
1	485
1	33
0	94
0	782
1	646
1	652
0	786
0	42
0	33
0	687
61	720
0	191
224	587
0	435
72	500
17	63
82	175
0	45
0	18
45	146
0	8
0	7
0	8
0	4
2	3
0	0
3	0
1	0
0	0
0	0
0	0
1	0
0	1
2	2
0	1
1	51
0	3
2	2
0	328
0	273
58	336
5	30
19	252
70	206
1	3
0	2
0	143
20	116
0	152
0	117
2	141
0	3
0	18
1	35
0	0
0	0
3	0
113	655
33	550
6	127
322	41
0	13
10	16
0	0
31	0
31	0
101	0
0	20
0	22
0	23
0	23
0	19
0	21
0	23
20	33
0	0
0	20
0	1
0	12
0	33
1	3
0	1
0	23
0	10
0	1
0	19
0	17
0	0
1	1
0	21
0	4
0	3
0	0
0	2
0	4
0	2
0	9
0	2
0	3
0	0
0	7
0	2
0	6
0	5
0	4
0	3
0	2
1	2
0	3
0	486
1	483
0	426
0	411
0	383
0	272
0	272
0	272
0	235
0	115
14	859
0	6139
0	5862
45	1946
80	618
39	36
9	11
0	6
19	477
0	388
1	29
0	227
0	375
0	390
0	413
0	442
0	442
0	433
8	17
1	26
1	20
0	2
1	48
0	5
0	13
2	41
2	39
34	191
15	70
1	19
42	28
233	454
2	13
458	386
2	8
0	20
51	918
90	121
33	679
0	486
0	284
0	281
0	271
0	73
0	8
0	29
3	16
0	8
0	21
0	14
3	12
0	16
0	12
0	10
0	8
0	4
0	0
0	2158
0	2037
2	2185
43	148
31	374
0	173
3	180
0	83
0	11
0	20
29	0
0	0
0	0
1	0
0	0
0	3
0	3
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
2	5
0	1
0	0
6	33
0	0
0	0
0	0
0	1
0	3
0	1
0	2
0	3
0	2
0	0
0	2
0	3
0	1
0	0
0	3
0	1
0	1
0	23
0	1
0	1
0	0
0	2
0	0
0	0
0	1087
0	48
0	0
0	0
0	0
0	4
64	1139
0	96
0	902
0	94
2	147
3	108
0	137
0	109
0	209
0	164
0	120
2	70
0	45
1	140
0	55
0	925
2	111
0	630
0	649
0	71
29	17
36	1
7	1
0	348
2	351
0	437
0	448
0	113
119	112
0	72
0	133
1	154
13	166
0	130
0	74
2	110
0	1
2	0
0	0
26	0
0	0
0	0
0	0
0	0
0	0
3	71
1	64
4	69
0	4
125	41
1	17
27	67
0	70
32	22
0	11
0	8
2	0
15	0
0	0
9	0
4	1177
0	190
1	1409
0	400
0	14
5	777
0	279
38	527
5	111
1	492
0	502
0	220
0	187
2	18
0	5
0	4
0	3
0	0
0	2
9	248
1	243
0	243
0	240
0	194
1	101
2	101
0	1
10	1
20	1384
0	1263
4	915
5	184
6	50
4	19
4	12
0	146
0	257
26	98
2	8
0	47
1	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	97
0	96
0	650
0	616
0	666
0	641
0	141
0	655
0	131
0	39
0	24
0	55
0	622
4	17
7	563
0	127
0	130
0	9
0	12
0	0
0	0
0	0
0	2
0	0
0	2
29	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	28
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	27
0	27
0	1
0	3
1	4
10	22
0	0
69	78
3	64
2	11
0	36
0	15
1	9
0	1
0	0
13	0
14	182
0	182
196	519
21	517
570	135
4	248
0	113
9	66
0	40
0	195
0	153
0	47
0	37
0	33
0	8
0	33
0	34
0	0
0	1
0	8
0	7
0	37
0	0
0	0
0	6
0	7
0	0
0	0
0	80
0	17
0	224
0	197
0	274
10	556
0	179
0	5
0	279
0	8
1	346
0	354
0	496
0	454
0	179
0	257
0	247
0	220
0	288
1	377
1	208
0	43
0	80
1	18
0	244
0	226
4	39
