UniqueCount	AmbigCount
0	8
0	0
3	493
2	0
0	29
0	20
0	1
0	1
0	1
0	0
0	0
0	0
0	0
3	42
0	12
0	14
0	15
0	5
0	22
66	12
12	109
0	17
0	10
35	47
0	34
5	182
25	19
0	4
4	27
0	1
1	5
0	0
7	553
0	254
0	267
0	235
0	195
0	110
43	52
0	3
0	72
0	2
0	0
0	1
0	0
0	0
0	2
0	10
1	28
6	23
0	9
0	5
8	6
0	143
0	78
0	92
3	81
0	76
3	63
0	31
0	71
0	69
9	18
0	24
0	11
2	43
0	55
0	30
2	55
0	0
0	0
0	8
26	157
0	5
0	1
0	13
0	7
0	25
8	5
0	11
0	8
1	46
0	12
0	1
0	14
0	32
0	10
0	8
0	3
0	1
15	1808
222	1857
4	5913
0	15
24	6873
0	43
1938	5566
9	3349
0	0
0	0
0	9
108	876
0	23
0	1
0	5
0	29
0	20
0	21
0	22
0	20
0	35
2	34
0	19
0	19
1	31
0	19
0	20
0	20
0	22
0	32
0	33
5	11
0	0
1	0
0	7
0	0
2	0
0	4
0	6
0	7
0	5
0	5
0	4
0	5
4	25
0	13
5	13
0	17
2	6
0	3
5	5
1	22
0	40
733	1644
21	284
3	1913
13	51
5	1764
0	108
0	1756
3	317
4	592
0	81
0	174
0	80
0	126
0	738
0	1019
0	38
0	186
1	693
0	89
0	618
3	90
0	47
0	207
0	79
5	70
32	10
7	14
9	14
0	7
0	4
0	3
0	4
0	0
9	0
59	6
2	6
195	43
0	28
0	15
0	185
0	185
0	2
0	182
0	16
0	16
0	16
0	16
0	8
0	180
1	18
0	0
0	1
0	0
0	0
194	3397
30	999
90	3276
3	0
15	569
275	40
24	165
3	167
1	17
9	53
17	6
0	2
0	1
0	1
0	0
0	0
0	1
0	1
0	1
13	0
0	8
0	8
0	8
0	7
0	74
0	55
16	74
0	1
2	0
0	1030
1	1109
0	1114
0	1035
0	3
0	8
2	13
1	1
1	22
223	656
0	35
9	111
5	108
0	91
0	0
0	42
0	67
0	1
0	2
8	646
3	564
0	624
0	647
91	483
0	623
22	599
0	83
2	420
1	208
0	152
0	152
0	77
0	62
0	44
0	38
0	17
14	21
5	17
7	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
2	126
0	123
0	124
0	126
4	26
0	22
0	62
0	25
82	2
0	1
1	1
2	1
0	0
0	0
3	3
0	650
0	676
0	655
0	327
0	327
0	253
1	253
14	26
0	210
0	170
0	41
0	59
0	109
0	74
0	78
0	6
0	41
1	40
6	37
0	4
0	1
6	4
1	227
0	153
3	207
0	206
0	13
0	210
0	1
4	64
67	852
9	880
9	596
0	419
2	6
0	48
0	61
0	4
38	107
0	69
164	80
4	69
0	2
0	0
92	419
8	125
5	70
1	199
36	272
0	948
0	1423
0	1425
0	1113
0	709
5	430
1	1298
0	1447
0	1107
34	964
32	833
2	1077
0	1404
1	1132
0	974
0	1048
0	1159
0	352
2	215
3	218
0	802
0	231
0	272
0	222
1	121
0	191
0	315
0	33
0	89
5	373
0	244
0	192
1	283
0	267
0	269
0	20
1	11
0	115
1	249
0	257
47	196
0	200
0	126
0	113
0	108
0	104
0	89
0	52
0	27
0	3
0	0
4	0
12	252
409	277
3	49
40	0
0	161
4	165
0	135
0	13
0	14
0	13
0	4
1	1
0	0
0	31
1	42
0	42
1	33
4	42
0	13
0	12
0	8
0	2
0	0
23	2277
79	2144
11	2174
37	2283
55	409
5	76
0	0
2	6021
29	7015
12	5683
86	4058
144	12867
0	7402
0	4707
33	8261
0	9269
4	2690
1	3653
1	888
17	706
4	738
47	1305
0	3581
74	215
2	1015
8	58
1	188
0	715
0	606
0	617
0	718
0	32
0	18
0	617
69	672
0	225
237	748
1	533
43	635
14	57
33	232
0	84
0	8
37	120
0	30
0	31
0	33
0	12
0	11
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
3	3
0	0
5	61
0	2
0	2
2	355
0	258
74	339
6	33
11	231
50	163
0	5
0	5
0	389
20	332
0	387
3	356
0	372
2	15
0	38
0	73
0	5
0	5
3	3
141	717
32	579
3	148
204	47
0	13
22	13
0	0
49	0
8	0
515	5
5	152
0	139
0	161
0	161
0	148
0	154
0	162
10	42
0	10
0	140
0	15
0	116
1	37
0	4
0	24
0	156
0	80
0	17
0	138
0	118
1	2
3	8
0	123
1	14
0	1
0	2
2	10
0	44
1	31
0	58
0	30
0	33
0	0
0	23
1	11
0	22
0	17
0	9
