UniqueCount	AmbigCount
0	14
0	2
7	690
0	0
0	23
0	24
0	3
0	0
0	0
0	0
0	0
0	0
0	0
6	87
0	27
0	25
0	28
0	8
0	32
150	54
21	166
1	25
0	30
155	73
0	44
13	347
46	44
0	13
13	68
1	2
13	16
0	2
9	782
0	366
1	447
0	366
0	290
0	132
146	129
2	3
0	103
0	10
0	5
0	10
0	3
0	5
0	3
0	24
7	52
18	52
0	23
0	13
22	12
0	256
0	138
0	171
6	162
0	130
5	95
1	67
0	117
0	106
11	37
0	63
1	36
5	52
0	71
0	78
2	63
0	4
0	2
0	49
32	206
0	12
0	5
0	32
0	13
0	146
3	29
0	17
0	9
3	76
0	23
0	11
0	29
0	53
0	23
0	15
0	4
0	2
24	6005
1598	9062
81	64963
0	195
39	15425
4	266
7855	24997
30	17565
0	6
0	2
0	43
158	1526
0	43
1	2
12	16
0	32
0	37
0	38
0	24
0	32
0	43
3	35
0	36
0	36
1	35
0	32
0	37
0	38
0	25
1	41
0	46
37	22
0	13
9	13
0	15
0	1
14	1
0	10
0	13
0	17
0	11
0	13
0	8
0	16
15	39
2	37
25	39
0	16
7	16
0	10
8	9
2	55
0	91
1403	3143
23	360
5	3304
64	92
16	3284
1	180
0	3224
11	534
2	1084
0	154
0	288
0	79
0	256
10	1367
0	1814
1	67
0	344
6	1304
0	98
1	1155
1	98
0	104
0	251
0	78
13	139
103	27
13	26
17	30
3	16
0	7
0	9
0	10
0	0
5	2
137	6
1	4
66	18
0	13
0	4
0	210
0	210
0	0
0	210
0	1
0	1
0	1
0	1
0	1
0	210
1	2
0	0
0	0
0	0
0	0
220	3629
34	1167
85	3547
0	0
15	575
425	61
30	110
6	116
1	1
1	26
12	2
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	1
5	0
1	7
0	7
1	6
0	5
0	176
2	123
31	172
0	9
6	0
0	449
0	467
0	467
0	449
0	1
1	7
0	4
0	1
0	7
66	351
0	30
9	204
5	194
0	170
5	2
0	64
0	128
2	0
3	0
1	132
0	114
0	120
0	127
30	105
0	126
13	125
0	28
0	74
0	26
0	15
0	15
0	9
1	8
0	5
0	5
0	2
2	1
0	1
29	3
0	0
0	0
0	0
0	0
0	0
2	7
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	73
0	73
0	72
0	73
6	12
0	10
0	37
0	18
131	0
0	0
0	0
0	0
0	0
0	0
7	0
0	98
0	99
0	97
0	50
0	44
0	35
0	28
4	8
0	18
0	15
0	4
0	5
0	6
0	1
8	2
0	1
0	1
3	1
16	1
1	1
3	0
4	0
0	73
1	46
1	74
0	74
0	6
1	72
0	0
3	16
70	346
0	318
5	126
0	67
0	1
0	8
0	13
0	2
5	41
0	35
163	97
1	61
1	1
0	0
3	50
0	2
0	2
0	5
2	48
2	1068
0	1703
0	1701
0	1282
1	815
1	488
1	1524
0	1713
0	1284
59	1140
18	910
2	1235
0	1683
1	1307
0	1131
0	1195
0	1387
0	401
1	212
0	238
0	971
0	235
0	346
0	259
3	155
0	209
0	360
0	24
1	80
10	456
0	274
0	248
0	379
0	367
2	359
0	18
0	9
0	167
1	318
1	321
50	245
0	223
0	168
0	124
1	98
0	90
0	78
0	43
0	22
0	3
0	0
19	0
0	4
37	4
0	0
4	0
0	110
0	112
0	107
0	3
0	2
0	3
0	0
0	0
0	0
0	32
4	35
0	35
2	24
22	35
0	10
0	8
1	6
0	0
0	0
0	362
15	361
0	362
0	359
3	35
0	0
0	0
0	3216
1	3110
2	2873
122	2397
57	4831
2	3638
0	2648
4	3232
0	4009
1	1089
0	938
0	362
1	238
5	289
4	245
0	514
90	25
0	67
0	8
0	21
0	717
0	680
0	689
0	720
0	41
0	27
0	669
55	686
0	230
355	915
0	674
53	809
17	91
82	274
0	97
0	19
37	201
0	7
0	8
1	8
0	1
0	1
0	0
6	1
0	0
0	0
0	0
0	0
0	0
0	10
15	11
0	0
9	46
0	1
0	2
0	269
0	230
28	269
3	11
7	226
65	186
8	5
0	4
0	152
3	111
0	153
0	123
0	152
0	4
0	10
0	36
0	1
0	1
5	0
170	906
35	729
3	198
440	89
0	19
20	32
0	0
104	0
32	0
73	0
0	7
0	5
0	5
0	5
0	4
0	5
0	6
4	28
0	1
0	3
0	0
0	2
0	27
0	6
0	0
0	4
0	2
0	0
0	4
0	4
0	0
0	0
0	4
0	1
0	1
0	2
0	1
0	2
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	825
0	821
0	708
0	716
0	679
1	499
2	499
0	499
0	412
0	139
23	550
2	5842
0	5683
32	1520
105	456
54	35
1	3
0	0
27	786
0	615
1	72
0	356
0	583
0	629
0	678
0	720
0	721
0	719
11	26
2	34
0	18
0	6
0	67
0	11
0	14
5	44
2	51
54	311
23	105
3	49
38	46
188	642
4	3
449	333
3	1
0	12
34	607
62	113
12	469
0	346
0	330
0	330
0	328
0	69
2	1
0	26
1	17
0	9
0	20
0	8
0	12
0	14
0	8
0	4
0	4
0	2
0	0
2	3458
0	3335
0	3483
60	194
37	448
0	176
0	201
2	90
1	11
0	22
21	0
0	0
0	0
0	0
0	0
0	11
0	8
0	2
0	4
0	3
0	0
0	3
0	7
0	0
0	7
0	0
0	0
2	11
0	3
0	0
8	67
0	1
4	1
1	1
0	1
0	3
0	1
0	1
0	3
2	1
0	0
0	2
0	2
0	1
0	0
0	2
1	1
0	1
2	29
0	0
0	0
0	0
0	1
0	0
0	0
1	652
0	31
0	0
0	0
0	0
0	5
50	691
0	63
0	536
0	53
0	85
2	63
0	83
0	65
0	124
0	91
0	73
0	47
0	28
0	91
0	30
0	562
0	55
0	390
2	430
0	31
49	19
30	1
10	1
0	214
0	216
0	233
0	231
0	31
43	54
0	8
0	13
0	35
18	58
1	13
0	12
0	43
0	1
0	1
4	0
46	0
0	0
0	0
0	0
0	1
2	2
2	36
2	30
1	34
