"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043204","GO:0043204","perikaryon","1/2","157/17405",0.017959938942934,0.035919877885868,0.018905198887299,"NEUROG1",1
