"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","5/30","302/17405",0.000151862553848213,0.0160974307079105,0.0140672681459397,"COL15A1/PRSS23/IGFBP3/COL4A1/IGFBP5",5
"GO:0005604","GO:0005604","basement membrane","3/30","92/17405",0.000523252267357043,0.0277323701699233,0.0242348418565367,"COL15A1/LAMA4/COL4A1",3
