UniqueCount	AmbigCount
0	8
0	0
3	440
1	1
0	7
0	8
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	53
0	17
0	7
0	18
0	8
0	17
73	22
10	94
1	17
0	13
43	41
0	24
7	223
17	30
0	6
8	44
0	2
4	11
0	0
14	467
0	394
0	424
0	395
0	343
0	155
42	70
0	3
0	97
0	4
0	0
0	5
0	4
0	3
0	0
0	7
1	37
17	22
0	7
0	8
10	4
0	157
0	73
0	80
0	121
0	77
0	56
1	37
0	65
0	65
7	25
0	20
1	4
6	29
0	46
0	44
3	34
0	1
0	6
0	18
31	131
0	4
0	4
0	18
0	3
0	17
4	6
0	15
0	6
0	52
0	7
0	0
0	7
0	34
0	7
0	9
0	0
0	0
3	1737
408	2880
10	7866
0	15
8	3363
1	41
2045	6143
9	3890
0	1
0	6
0	15
97	933
0	28
0	1
5	11
0	21
0	23
0	23
0	18
0	23
0	48
0	46
0	23
0	22
0	24
0	21
0	20
0	21
0	17
0	45
0	45
10	16
0	2
0	2
0	5
0	1
1	1
0	1
0	1
0	1
0	1
0	1
0	2
0	1
0	11
0	7
2	7
0	26
1	5
0	3
2	3
0	16
0	15
84	429
9	146
2	570
8	27
7	466
0	54
0	468
0	163
0	287
0	30
0	73
0	34
0	77
0	336
1	323
0	16
0	89
0	328
0	41
0	290
0	40
0	16
0	104
0	32
0	38
19	10
4	4
5	6
1	11
0	3
0	5
0	18
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	164
0	164
0	0
0	164
0	0
0	0
0	0
0	0
0	0
0	164
0	1
0	0
0	0
0	0
0	0
253	3399
20	996
57	3251
0	1
12	597
123	34
7	33
3	34
0	3
1	11
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	3
1	3
0	3
0	2
0	823
0	553
213	822
0	8
4	0
0	296
0	290
0	291
0	297
0	1
1	5
0	7
0	1
0	5
19	209
0	10
0	21
0	16
0	14
1	0
0	4
0	10
0	0
2	0
3	325
3	311
0	336
0	336
33	259
0	325
8	313
0	26
0	217
0	101
0	66
0	68
0	36
0	31
0	25
0	12
0	5
1	7
0	7
1	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	72
0	71
0	71
0	72
3	10
0	10
0	32
0	17
180	0
0	3
0	3
0	3
0	0
0	0
0	0
0	148
0	152
0	148
0	106
0	91
0	66
0	61
11	12
0	41
0	33
0	6
0	10
0	16
0	7
2	6
0	0
0	3
1	4
5	2
2	0
0	0
3	0
0	26
0	19
2	27
0	27
0	1
0	26
0	0
3	10
15	43
0	41
0	24
0	9
0	0
0	2
0	2
0	0
0	2
0	2
7	5
0	2
0	0
0	0
16	55
0	5
0	4
0	20
0	40
5	1659
0	2702
0	2699
0	2032
0	1199
0	661
0	2402
0	2742
0	2038
20	1762
33	1334
3	1927
0	2676
3	2084
0	1766
0	2037
0	2311
0	650
1	359
3	376
1	1577
0	397
0	513
0	444
4	226
0	385
0	579
1	38
0	152
5	718
0	457
0	405
0	577
2	570
0	560
0	27
1	19
0	239
0	412
6	385
59	233
0	295
0	258
2	168
1	148
0	156
1	136
0	59
2	30
1	10
0	0
4	0
0	28
69	33
0	6
4	0
0	58
0	58
0	53
1	0
0	0
0	3
0	1
0	0
0	0
0	9
0	9
0	9
0	9
1	9
0	3
0	1
0	1
0	0
0	0
0	1166
95	1162
0	1157
0	1157
13	164
0	13
0	0
0	1587
11	1622
1	1464
52	1142
9	2634
0	1859
1	1300
4	1816
0	2170
0	662
0	666
0	218
0	134
3	161
7	180
0	434
50	25
0	95
1	6
0	21
0	710
2	647
5	660
0	715
0	45
0	25
0	633
25	659
0	214
391	1066
0	743
81	896
33	102
56	340
0	119
0	11
26	68
0	2
0	2
0	2
0	0
0	0
0	0
5	0
1	1
0	1
0	1
0	0
0	0
0	12
2	12
0	0
2	37
0	2
0	1
0	227
0	197
24	232
3	21
12	188
29	148
0	5
0	5
0	161
4	127
0	163
1	136
1	161
0	10
0	14
1	26
0	2
0	2
2	0
235	1172
24	976
1	223
215	81
0	7
13	9
0	0
72	0
9	0
20	0
0	9
0	8
0	9
0	9
0	6
0	9
0	9
5	10
0	0
0	9
0	1
0	5
0	7
0	0
0	1
0	9
0	6
0	0
0	8
0	7
1	0
0	0
0	8
0	3
0	1
0	0
0	0
0	1
0	1
0	3
0	2
0	2
0	0
0	2
0	1
0	1
0	1
0	1
0	1
0	0
